CODE_NUTS3,POP_DENS,POP 0-14,POP 15-29,POP 30-44,POP 45-59,POP_GROWTH,HOUSEHOLDS,DWELLINGS,SURFACE AREA,NTL_avg,NO2_avg,WIND_Avg,Temp_mean_over12yrs,PRESSURE_avg,PRECIPITATION,SOLAR_RAD_avg,LAI_avg
UKM72,288.0,69763.0,75653.0,73826.0,93347.0,2.0,194614,203119,1468.13,22.3736108779907,2.4020925918801,5.07704274058342,8.29607769648234,0.90759961232543,65.3254864533742,8720.7613301595,1.48384323680895
UKJ35,1965.0,78725.0,75751.0,81281.0,99015.0,3.0,202690,201194,232.77,48.3513893127441,4.96310880162098,4.68633091449738,10.6414270003637,1.0459292481343,64.2440052032471,10146.8483276367,1.49666939973831
UKM93,148.0,40986.0,43072.0,42014.0,57287.0,0.0,117037,127284,1689.92,12.531784127538,1.61515226808206,5.07469594046689,7.76116077537122,0.890388593509577,121.168104959571,8657.1450942772,2.09886107711844
DE501,1748.0,75064.0,107166.0,110495.0,122047.0,4.0,308420,295273,320.99,48.2760419845581,4.63304181292186,3.68729742864768,9.02913768092791,0.960468741754691,57.3556133906047,9530.15823109945,1.98457526999551
DEB3G,123.0,8672.0,10671.0,11105.0,17544.0,-1.0,32394,37428,566.85,10.2291665758405,5.38848842879136,3.21568287554241,8.72327214727799,0.926523642880576,66.075065658206,10674.0439918155,1.43675596054111
DEA2D,784.0,70837.0,119541.0,95811.0,120854.0,2.0,283294,285331,698.67,31.5146602524651,6.76956713287919,3.79796926903002,9.04309239096686,0.939753782568556,74.9920562108358,10065.9053557425,1.82173231286662
DE931,116.0,25293.0,28079.0,29808.0,41480.0,2.0,88628,89521,1529.65,9.76086967924367,4.37706018664219,3.71435489989164,8.9974902508813,0.933569988922069,60.0155336480392,9758.24411546138,2.4614914626251
UKF12,573.0,45813.0,46808.0,49039.0,64318.0,2.0,131498,132052,495.45,36.9652778625488,6.28923710752077,4.45680296862567,8.86893646805375,0.945671299541438,68.3281253178914,9381.34579580801,2.09395221104989
FRG03,59.0,56729.0,47814.0,52194.0,61472.0,0.0,132735,155485,5161.02,7.89056901008852,2.32684802297936,3.76683653875064,11.1242924954302,1.05671100430591,63.7151564577574,11629.0373915806,0.988248808600356
DEB36,456.0,7021.0,8308.0,8644.0,12606.0,2.0,27072,28597,115.73,20.934027671814,4.86078009555737,2.66938656568527,10.1662616928418,1.00052081048489,55.3888893127441,10844.8889567057,1.78846152012165
UKI75,4093.0,96497.0,78054.0,116955.0,94052.0,3.0,194602,187209,113.88,62.8472213745117,5.83882408362848,3.74288195371628,10.7005207538605,1.00870371361574,51.4623845418294,9782.82232666016,1.52843807293819
DEA15,1540.0,35751.0,46630.0,46896.0,60748.0,3.0,134768,137800,168.26,42.9236106872559,9.46797222848292,3.56649304760827,10.2214312487178,0.995796690384547,61.2633097966512,9866.48771158854,1.04394907090399
FRC13,64.0,88535.0,76907.0,89256.0,113949.0,-1.0,252943,308912,8546.67,9.19158074413378,2.03884953526711,3.16256677435759,10.5145894681605,1.01278412208343,70.4438490867615,12076.4519189688,0.994787272226207
UKM95,181.0,52468.0,53376.0,58339.0,73731.0,2.0,147463,152649,1752.15,13.6824997854233,2.11523341389276,4.67759694241815,7.44521123046676,0.869509793611036,121.136911524667,8585.95618565877,2.15221493949696
DEG0M,158.0,10124.0,9198.0,13841.0,21883.0,-4.0,49404,55952,562.11,13.6257716284858,4.39464815700496,3.49820602271292,8.89359570584364,0.922941745569309,55.1127506891886,10137.7861599392,1.13623242863154
DEE01,331.0,9054.0,9395.0,12654.0,18567.0,-3.0,45894,49898,242.49,27.597222328186,3.84371759833561,3.65711804231008,9.10474534363796,0.941264471660058,46.3049768209457,10056.3253657023,1.4018719766451
DE25C,98.0,12859.0,15733.0,16302.0,22726.0,3.0,44518,44676,959.96,8.79706796010335,3.93198379940457,3.11961278770909,8.20264101720232,0.884981584594105,62.3148147409612,10857.7493730025,2.04446660575046
SE331,5.0,45515.0,54533.0,49352.0,48138.0,3.0,129104,140988,59995.74,2.41437667338269,0.559454808504859,2.98001737698111,0.646828880539339,0.583722935046268,54.6878427755893,8374.00037401615,1.04277764567851
DEB1A,156.0,15771.0,18531.0,20170.0,30011.0,0.0,58100,89658,772.52,10.2368828455607,6.19309722670802,3.09753729678966,8.84329990739072,0.928233024146822,63.2384901753178,10267.7364535862,1.33775563805531
DED21,1692.0,80510.0,103495.0,119692.0,99914.0,4.0,303086,307942,323.68,40.9194442749023,3.931064817199,3.51354168355465,9.30548327268722,0.92438801129659,56.1472803751628,10314.321009318,1.55022484765333
FRI21,41.0,35467.0,34520.0,38340.0,49483.0,0.0,113263,153242,5867.21,5.58710322380066,1.02599073997526,2.91771173681699,10.5757369860715,0.985723804171179,76.8081087084378,12697.0601504457,2.0703856884423
FR106,7009.0,373629.0,330521.0,368450.0,307921.0,5.0,633706,661868,234.33,62.7916679382324,4.4773171313383,4.00461032655504,11.320814066463,1.05298418634468,53.3069060643514,11128.2751464844,0.555354109499604
DE71C,993.0,51227.0,56141.0,66465.0,82048.0,4.0,169846,165901,351.66,45.418402671814,5.29131481802022,2.76805557310581,9.90624995529652,0.967750299721956,59.5901328722636,10435.0237630208,1.64540112741066
DE125,1486.0,19383.0,42896.0,36123.0,29136.0,6.0,86312,80671,107.58,34.7349529266357,5.13768056024004,2.8888020714124,9.79244786500931,0.958119211097558,76.4444446563721,10737.8564147949,1.73090277115504
UKN12,73.0,26888.0,26533.0,26101.0,31118.0,2.0,57568,65621,1956.96,8.99880267833841,1.46755474246023,5.26076136414821,8.87680342717048,0.95441416479074,109.7203698036,8835.86904789851,2.32396827289113
DE21I,131.0,14240.0,16579.0,18620.0,22899.0,5.0,43830,43795,731.6,12.1905863020155,3.84928704102834,2.82072482258081,8.14713536202908,0.905870944261551,64.6198642253876,11027.5526301066,2.03922144124206
FRJ14,15.0,11505.0,11240.0,12130.0,16096.0,0.0,34626,60341,5156.72,3.2062978941048,1.14735416548879,4.72046416107265,7.97894516805636,0.818645132084688,84.4570361334702,13555.3442046067,1.21425519081262
DE928,234.0,20171.0,24157.0,24822.0,39217.0,2.0,79825,80159,666.55,15.2577159669664,5.15950926189069,3.64653500914574,9.32123119632403,0.940075231716037,63.5646700461706,9694.94673156738,1.94099152614089
DED2D,121.0,31814.0,27620.0,40176.0,59535.0,-3.0,133768,154125,2081.38,12.3768003163514,3.28587037523588,3.74063390340561,8.58707041882026,0.909360529329532,57.0229255480644,10430.5441209842,1.59866275627848
UKH16,109.0,38867.0,35440.0,38427.0,53092.0,2.0,117457,133936,2350.95,10.1399101509767,4.88251174083898,5.14942452040586,9.62482309702671,1.00708638673479,53.8012396205555,9767.77489155471,1.36701244236
UKN06,2551.0,64904.0,76998.0,70748.0,64102.0,2.0,152079,159521,133.59,52.1805572509766,1.57557142810757,5.88903383413951,8.96031380361981,0.972195782595211,78.1378152635362,8902.01547580295,1.54063435271382
DE21J,168.0,18448.0,21880.0,25475.0,30551.0,6.0,57344,56491,752.97,14.1875,3.84928704102834,2.74456018430215,8.34012985367466,0.906580502788226,65.1736758550008,11053.7004281503,1.95908596817876
UKD41,1096.0,32649.0,28965.0,30189.0,29018.0,2.0,60586,61114,135.24,35.4074071248372,4.6699319786369,4.48055557409922,8.4662036895752,0.93112846215566,109.306713104248,9205.14689127604,1.91945311656365
DE232,1893.0,18808.0,35852.0,33987.0,30082.0,9.0,91177,92821,79.91,26.4388891220093,3.13591203860663,2.30656825999419,8.58773141385367,0.914207175374031,54.9198498725891,10707.8976542155,1.1178040727973
FRG02,114.0,150055.0,148458.0,145600.0,157047.0,1.0,354610,390930,7108.02,11.1921026651249,1.95034722194627,3.75892178396161,11.5470616201336,1.08480623046334,61.3575349086233,12086.2369926538,0.986579866892752
DE229,80.0,9809.0,12872.0,13284.0,18856.0,2.0,37359,38838,963.8,9.42613624307242,2.7547962974619,3.07977843710354,6.16610040735187,0.815571676407542,90.1864249819801,10603.4517240978,2.83742193553759
DEB3I,505.0,21002.0,22710.0,26476.0,37988.0,3.0,71080,73531,301.46,31.5833339691162,5.30149305896075,2.65233795245488,10.4067013561726,0.994988417625427,54.6337963104248,10743.9995239258,1.14600425320012
DE27C,117.0,20199.0,24790.0,25187.0,33993.0,5.0,65941,65718,1217.22,11.7828703562419,2.56554265132066,2.81515817774667,7.78563272822648,0.883043978114923,86.2086034986708,11327.4135457357,2.82929611307943
DE13A,151.0,24993.0,28565.0,29947.0,39693.0,4.0,79711,83445,1120.52,11.8244948820634,3.07890541022344,2.97580191918782,7.435152097592,0.875439815578007,109.17819974536,11455.4966154553,2.53513983658382
NL126,188.0,29975.0,31200.0,30791.0,42652.0,1.0,82940,85775,992.83,13.2738095692226,5.46042940815137,4.30835111935933,9.26609686093453,1.00913327550277,69.3123665834084,9608.0319135617,3.08393260984138
DE277,121.0,13302.0,16600.0,16905.0,23082.0,3.0,42808,42398,783.78,13.2413196563721,3.93198379940457,3.01449390433051,8.41544088133202,0.91158196397803,64.3069760004679,11038.005748402,2.19672875245412
DE938,74.0,18948.0,22928.0,22904.0,33530.0,2.0,68116,68118,1855.27,7.90197645700895,4.65941358315356,3.8615912206379,8.89800027215187,0.937029747315395,62.4021562529199,9689.18703696168,2.50223651360243
DEB1C,89.0,7509.0,9613.0,9525.0,15200.0,-1.0,28236,62810,683.9,9.58854174613953,5.13212963199174,3.34809027336262,8.60567128009818,0.918168082281395,65.054333863435,10328.6613882559,1.59885174386642
FRF12,216.0,133754.0,121084.0,142339.0,163345.0,1.0,328853,373349,3497.24,20.7212532509205,3.43690277911999,3.00999946603479,9.28095794704476,0.952313063680664,73.8514212600945,11576.3149858815,2.0886245404229
SI042,95.0,31549.0,27433.0,43998.0,44084.0,0.0,77283,79502,2122.03,9.21064805736144,1.4455590563956,1.89823379397392,6.33241205267608,0.816229165097078,148.402847137451,11638.2764200846,2.27504396345949
RO315,57.0,43596.0,41238.0,49258.0,54493.0,-5.0,92348,114765,4437.64,3.85789607865391,0.829111110408687,2.89110845120417,10.9718171407419,1.08174225905289,40.9874734183153,13517.7591849433,0.440739171600593
FRK12,25.0,19912.0,18190.0,22357.0,31092.0,-1.0,67963,100979,5747.14,5.32209968172452,0.875231480674335,3.67312710062422,8.57755770745471,0.879329404746643,72.067085810382,13058.2263251411,1.60879629586244
RO321,7561.0,263755.0,249188.0,519011.0,347164.0,-2.0,715137,865555,239.22,62.9305572509766,1.1250092578431,2.38467882573605,10.5805989258806,1.07256509612004,47.9442996184031,13395.7663472493,0.709570173706327
FRJ22,32.0,41905.0,37283.0,44104.0,58251.0,0.0,128816,179739,8746.97,4.99221382583633,0.874462960853621,3.86109527558611,10.5537932482336,0.961420565007026,64.7166605397275,13453.4395145885,1.2847757778085
UKN07,149.0,46058.0,39068.0,43531.0,43260.0,5.0,85092,87189,1429.65,14.9781250953674,1.57635518043387,3.99087780295757,9.12712901830673,0.977631579365647,88.6757432703386,8989.31260761462,2.25343391506143
UKN11,76.0,32712.0,28258.0,30750.0,28429.0,4.0,53268,55767,1925.75,10.3425925241576,1.35953805681289,3.67879948122748,9.12048810651933,0.967067569151692,96.1964798740957,8905.30483026614,2.21465272231229
UKH37,1115.0,65461.0,61241.0,66519.0,76612.0,3.0,157156,153016,324.4,50.2106488545736,6.33418005052274,4.62956819269392,10.118769466877,1.04181434462468,45.5371174547407,9917.89570787218,0.99954524775967
NL32A,1988.0,38688.0,37205.0,45393.0,49332.0,1.0,108415,75799,114.35,47.3541679382324,6.26001549765121,5.9270666440328,9.63453322649002,1.04960000018279,69.0640001296997,9939.2326965332,1.62964155773322
DE71E,279.0,42191.0,49729.0,54864.0,74646.0,4.0,144428,142718,1087.2,16.4618054628372,5.29131481802022,2.95436507605371,9.16419064475312,0.93667245620773,62.8088623909723,10272.1351231166,1.37610655577383
DE231,844.0,5254.0,7238.0,7516.0,9595.0,2.0,22841,23334,49.59,27.0069446563721,3.49259953981748,2.51611689726512,8.16603014762707,0.879709192862113,65.7384261290232,10546.2000274658,1.69583332538605
DE242,1111.0,7889.0,18600.0,12787.0,14631.0,4.0,42365,43073,66.08,35.0138893127441,3.10359722287567,2.68200228611628,7.94994224607944,0.884050930539767,66.7100693384806,10374.4623413086,1.95787979875292
RO222,68.0,61088.0,62796.0,79558.0,90013.0,-5.0,153390,202418,6070.37,3.42672055859619,0.775837962081035,2.81881591677666,9.40063897158675,0.977141842418523,45.0454524026977,13368.1967490867,1.36019654913552
DE711,1304.0,21800.0,37968.0,32419.0,31027.0,6.0,81229,79325,120.72,42.3333320617676,5.29131481802022,2.83501158157984,9.95208336909612,0.9673842638731,59.5543985366821,10467.420694987,1.74265719737325
FRF32,30.0,30841.0,28015.0,31413.0,38531.0,-3.0,82449,99460,6165.65,7.20138889306212,3.65993055734369,3.05300617032581,9.67014043158955,0.971529005434778,66.0613965479533,11230.8344425456,0.886274219103957
DE243,857.0,4812.0,7554.0,7217.0,9225.0,1.0,23096,23929,47.62,35.4930572509766,3.10359722287567,2.66351273987028,8.19472415352033,0.892249229467577,61.306423664093,10279.9670071072,1.59027776122093
DE21A,159.0,20696.0,24316.0,27149.0,34769.0,6.0,61509,60503,861.68,13.7445990244548,3.03369618763594,2.61974959662466,8.41646673869003,0.904292930482012,74.0994844147653,11125.5628532641,2.38585215447897
DEB39,766.0,12029.0,15114.0,15201.0,18444.0,4.0,41471,43216,107.44,25.6944446563721,5.74220602236412,2.7028549446,10.5415317250623,0.987357240584162,49.1006944444444,10618.0178968642,0.617421492934227
DE131,1511.0,31234.0,57081.0,48938.0,44197.0,5.0,116536,116470,151.48,21.5069446563721,3.33193981868249,3.13636186387804,9.0916088041332,0.933640052047041,96.546875,11436.0468546549,2.20596992118018
DE11A,132.0,28532.0,34126.0,36172.0,45703.0,4.0,88341,90437,1467.43,11.2253086037106,4.57618055901042,3.19867541944539,8.35227621288828,0.906057097017765,75.7538901788217,10844.1834208171,1.8973455987346
DE21B,225.0,26379.0,34884.0,37696.0,42472.0,6.0,83915,82878,791.44,17.4229798750444,3.20123158508517,2.74350566554953,8.16042950214587,0.904463731028415,68.1880145602756,11114.1799632885,1.96403957684835
DE261,1126.0,9379.0,12084.0,13817.0,15883.0,4.0,37145,37840,61.68,33.5555572509766,5.29131481802022,2.77870370944341,9.61302083730698,0.956666668256124,66.8263889948527,10429.749593099,1.36045692364375
FRJ28,70.0,48241.0,38513.0,47282.0,53522.0,4.0,111643,129942,3721.66,7.97900131415753,1.16136342480227,2.80247289911518,12.6251651610785,1.13674063338497,66.0706865574286,13146.0929788729,0.95738366498362
UKM76,544.0,26834.0,27079.0,30837.0,36863.0,2.0,73771,75382,293.99,34.3171297709147,2.4020925918801,4.59010392758581,8.4978183971511,0.906389759646522,102.558614942763,8617.44298638238,1.68064652010798
RO313,121.0,72477.0,81860.0,109843.0,103204.0,-4.0,166874,217429,4028.67,8.22800923635562,0.967555553959338,2.06536393298043,9.13881173815958,0.973250902250961,48.692142507765,13278.8658542209,1.36761174453114
DE804,729.0,12646.0,14151.0,17766.0,19737.0,4.0,54748,58089,128.74,25.5277779897054,3.31232353185906,4.03362268209457,8.76701397200426,0.932528932889303,52.297164440155,9834.12472025553,1.45401404052973
UKD46,682.0,65392.0,57241.0,62815.0,68026.0,3.0,147563,150559,484.77,37.7527778625488,5.58533796325878,4.63888888557752,8.32803822308779,0.914976850152016,109.48184299469,9198.94553375244,2.00694808959961
DE911,1283.0,30267.0,48815.0,49341.0,51980.0,0.0,140935,137600,190.09,44.1388893127441,4.37706018664219,3.4818093975385,9.11203699310621,0.933591821127468,51.4816744062636,9819.40260145399,1.33825094135184
UKF25,354.0,67669.0,55748.0,67190.0,74612.0,7.0,151963,150482,973.72,22.5005788008372,5.62293981832487,4.53975695982957,9.45399303466846,0.978125898119731,52.0809740408873,9577.13912963867,1.39404296373377
CH040,885.0,231288.0,258549.0,364080.0,331901.0,6.0,680677,743896,1708.7,39.279513835907,2.82587100176439,2.20866897205512,8.89737269817851,0.928240736573935,93.3254053592682,11506.8018086751,2.44422341307248
DEA56,791.0,40812.0,50234.0,53161.0,79610.0,0.0,165781,171878,404.2,32.4702386856079,6.62644444797878,3.68237433830897,9.14151782081241,0.952744704626855,89.0107470921108,9700.40822637649,1.79161261058435
RO221,61.0,40346.0,42022.0,58026.0,63462.0,-6.0,112165,138170,4742.09,3.80849362766513,0.818759258436384,3.0335369437565,10.9077289152298,1.05864625290772,39.2754950906024,13592.1184496467,0.542720560117809
UKJ46,395.0,70620.0,56437.0,68755.0,81951.0,4.0,157104,157536,930.4,23.9082341194153,6.33418005052274,4.23167735796708,9.89226315266047,1.02341256539027,59.6206371845343,9946.0244923127,2.07110576539911
UKM64,9.0,4085.0,3629.0,4335.0,6237.0,0.0,12805,14768,3065.86,0.667792798397509,0.491090747060506,6.97285937139953,8.17474722905435,0.924426232451114,119.362685431605,8297.29756098208,1.25726435661646
UKD73,1879.0,45281.0,44024.0,44704.0,60094.0,1.0,124412,127018,145.92,60.9930572509766,3.75452599401503,4.80540974934896,9.70454641183217,1.00498157987992,66.8254992167155,9485.38581339518,1.15434765418371
DE736,85.0,20707.0,24785.0,25343.0,38514.0,0.0,75762,78518,1824.63,8.45717591047287,4.20450925766318,3.77485268314679,7.71097958662391,0.886390466130141,69.5183607592727,9868.93426374956,1.67054633059168
DE716,451.0,41614.0,48568.0,52957.0,72265.0,4.0,138173,135831,650.84,24.3138887405396,5.29131481802022,2.84864727904399,9.71862702568372,0.964763457576434,64.4418400923411,10519.9154688517,1.49592437139198
UKJ37,417.0,70195.0,59166.0,76625.0,80976.0,2.0,153959,155416,877.02,20.7931547505515,4.96310880162098,3.88983891904354,9.82244410779741,0.98437692804469,64.6730806562636,9937.92269897461,1.75758473257001
DEA19,1776.0,22011.0,26361.0,27691.0,38536.0,2.0,83329,82713,88.37,46.5972232818604,8.04720833823085,3.64866898457209,9.39386582374573,0.957662036021551,91.5410868326823,9717.47677612305,1.42291668653488
DE717,604.0,40659.0,46936.0,53633.0,62651.0,6.0,128386,125274,447.36,33.520832824707,5.74220602236412,2.7180208325386,10.3178935170174,0.982306714852651,49.7082177480062,10462.0439371745,1.03729367195343
DEB3D,116.0,10136.0,11468.0,12412.0,18813.0,-1.0,34024,36814,637.76,10.5185186068217,5.38848842879136,3.10000827482768,9.12805057458934,0.929880125182016,51.3595406214396,10634.6797310965,1.22321428429513
NL323,1152.0,30477.0,35002.0,33025.0,46246.0,2.0,88632,89910,170.57,39.2337970733643,6.22407969378048,5.70086812973022,9.71979169050852,1.05004629989465,69.2615741093953,9866.51277669271,1.696653955123
DEA51,2508.0,44243.0,69301.0,67103.0,79892.0,1.0,195861,198527,143.76,55.0138893127441,6.62644444797878,3.55642356475194,9.85127323865891,0.977887729803721,77.9230318069458,9617.45310465495,1.41566813843591
UKI61,2226.0,64564.0,51203.0,72283.0,70657.0,4.0,147229,139824,148.21,46.0208320617676,6.33418005052274,4.05794752968682,9.9898919529385,0.999814803401629,57.8171297709147,9819.36157904731,2.00477430224419
FRJ13,188.0,192932.0,218924.0,211332.0,223123.0,5.0,536271,706934,6219.84,17.2055555905615,1.35123703652234,4.98368730608392,13.2771936090672,1.12327891617006,57.799533708084,14137.8991463334,1.70566782747733
FRF23,69.0,100600.0,106979.0,103078.0,111495.0,0.0,258320,291832,8104.96,9.56881318971364,3.529314817433,3.6754393604581,10.2376067516873,1.01674470956464,56.5285699807324,11136.1403597242,0.7743953807379
NL414,532.0,117102.0,145244.0,140815.0,169095.0,3.0,352921,345910,1438.55,32.281862819896,8.36985184991801,3.78407599087115,9.90061406294505,1.00893196877506,63.2323496783221,9860.20438752351,1.55543543188364
DE93B,173.0,19781.0,21513.0,22838.0,32897.0,3.0,65279,64199,778.4,16.1305552482605,4.63304181292186,3.61902354702805,8.91222115357717,0.952435285304532,59.6247367569894,9585.15089740175,2.30566081147135
FRD11,124.0,116656.0,122845.0,119254.0,135665.0,0.0,309454,411666,5528.18,12.9871323792373,2.27520383750792,4.54355292405401,10.7952567259471,1.06774671624104,64.570020139785,11023.6857962472,2.23970526007301
RO216,71.0,71097.0,66340.0,67831.0,75766.0,-4.0,139910,176607,5276.09,4.53771366522862,0.749712962891768,3.00406135594259,9.54309634559488,0.952423345684354,44.9522047616094,13241.639432313,0.675636560138729
FRJ25,33.0,23341.0,21432.0,24948.0,36241.0,-1.0,81935,117222,5206.28,3.918549902674,1.1162391965266,2.70828317701817,11.9558448778258,1.07377691020568,69.8263502703773,12960.591978285,1.48388648304072
DE275,171.0,19731.0,21878.0,24340.0,32830.0,4.0,60218,59624,772.21,15.1836421224806,3.23389135832444,2.9419367423764,8.15686731890525,0.897891593752084,70.7343752119276,11131.2967913592,2.21803652097101
DEA2C,521.0,86727.0,96654.0,102174.0,146229.0,3.0,276574,281367,1138.43,24.4717266219003,6.58966898511129,3.1699115449474,9.54873099213555,0.962791000448522,71.2039517448062,9957.99308050247,1.69607972518533
UKJ27,423.0,73094.0,66348.0,74573.0,96354.0,4.0,211339,212423,1069.42,17.7274303436279,5.83882408362848,4.86270222919328,10.0933724698566,1.05141140165783,68.6948211760748,10131.1214497884,2.02058597184994
DED41,1118.0,31315.0,37097.0,45471.0,47835.0,2.0,138999,154282,217.8,43.7083320617676,4.39464815700496,4.08971836169561,8.38356485052241,0.887388113472197,60.9016200171577,10131.9918077257,1.52993209983992
SE332,2.0,38609.0,45117.0,41323.0,48779.0,0.0,122255,133814,108564.27,1.47717797414367,0.516580835884639,3.08142633214809,0.899118255425749,0.543180069162546,47.5943259752287,8007.01490158982,0.79271871263032
FRF11,235.0,188781.0,211965.0,211403.0,235347.0,2.0,489052,545894,4746.27,21.1775621134659,4.5838796308747,3.08716945257564,9.65641181178307,0.97975566903245,68.0010102158886,11126.9451518086,1.64978790220704
DE248,181.0,16081.0,18978.0,20504.0,29188.0,3.0,54253,54174,635.14,14.3862847089767,3.10359722287567,2.67053755565926,8.1498907374701,0.890897639371731,67.3104426066081,10522.8755086263,2.37455909025101
UKD12,57.0,40335.0,39638.0,41553.0,60276.0,1.0,124390,136142,4661.91,4.94255051665911,3.76322336198113,5.05799887298296,7.89011407783255,0.912062949578588,109.095359697938,8954.79961999257,2.51349473737425
DE271,2016.0,38165.0,60845.0,62547.0,60003.0,7.0,157633,155061,145.32,54.6319427490234,3.23389135832444,2.99291088183721,8.16383111632119,0.893229169150194,74.3463538487752,11167.364440918,1.76091917231679
DE224,139.0,15633.0,21071.0,21695.0,28696.0,3.0,57075,58167,851.72,12.7506312890486,2.7547962974619,2.26107954166152,7.81897616792809,0.906895518980243,77.3229688875603,10732.4756340258,2.25528549580347
DEE0E,65.0,14309.0,13451.0,19767.0,31592.0,-3.0,65507,71057,1916.88,8.22743052244186,3.87283333795674,3.85017603139083,9.03255446079937,0.934002459049225,46.8986785080698,10116.0516514248,1.64485162070819
FRF24,28.0,26843.0,25866.0,28143.0,36173.0,-3.0,80014,100631,6193.38,5.69034902598613,2.33034259224379,3.22051542223274,9.73824779050691,0.976927003690175,68.1248272404526,11611.2951100007,1.00446450363082
UKJ28,449.0,76007.0,62332.0,80330.0,88189.0,5.0,174469,173578,898.49,19.7826389312744,6.08650206707561,4.56366704238786,9.84442035688294,1.02808979774515,63.9320505989922,9984.22197638618,2.16972819707727
UKJ36,217.0,91719.0,84081.0,88164.0,121122.0,4.0,239747,243011,2524.94,16.486342716217,4.96310880162098,4.37942022149281,10.0160549488119,1.01475943304518,65.8177500796574,10090.141058809,1.88072647512421
FRL04,389.0,360175.0,359079.0,378102.0,404581.0,2.0,898232,1008665,5238.35,26.875560076006,1.92841828643103,4.94888313647473,14.4505755634019,1.17180715501308,56.6926437161186,14896.7680834221,1.16559319391903
FRI31,59.0,54092.0,50674.0,57137.0,73640.0,-1.0,162447,195968,5937.7,7.60465570843556,1.34127083283815,3.00477640352387,12.1914276345341,1.1001897972563,72.0435620736385,12527.5171550069,1.10087096682929
DE94G,107.0,11581.0,14495.0,13626.0,22127.0,0.0,44981,46286,822.14,11.8738424777985,4.52659427240543,4.74178659915924,8.99492288809834,0.98309829424728,61.4417279272368,9571.22288466945,2.8652985233
DEA43,558.0,34975.0,40699.0,42794.0,60410.0,1.0,119265,121795,444.35,23.9196428571429,5.15950926189069,3.49335455232196,9.33866708146201,0.951867282390594,67.723186439938,9612.6186964247,1.71248663201624
DE267,89.0,11353.0,13847.0,14592.0,21106.0,1.0,38696,39290,944.61,8.74930558204651,3.41615509575716,2.73030477927791,8.32259354803601,0.898468840039439,59.7679398324754,10424.2752787272,1.76235358401011
RO226,66.0,53053.0,52885.0,60956.0,65232.0,-4.0,126325,158632,4824.8,3.98790708492542,0.797822916148989,2.96425400502754,8.89174241693408,0.941186761765769,44.8351010669361,13292.9848754883,1.5543302696942
DE925,229.0,35060.0,47481.0,44772.0,66195.0,1.0,142251,142301,1191.67,13.4366317689419,3.96896064938218,3.63350694502393,8.92476488277316,0.927761863296231,61.1569372614225,9814.98533376058,1.8088664587528
FR103,624.0,289325.0,253838.0,280752.0,295188.0,1.0,575404,628815,2281.57,31.5446427890233,4.12405092616876,4.05641395979457,10.5784664332867,1.03317669812176,52.4008680767483,11198.3319173177,1.23832128447535
UKC22,2142.0,144071.0,186390.0,161494.0,169924.0,3.0,396391,397811,400.14,55.3690474373954,3.6444461563306,4.87098762724135,8.80353977945116,0.935232439802753,54.5347221692403,9198.19012451172,1.42743941824487
SI037,54.0,23211.0,21709.0,30947.0,31110.0,1.0,54013,57247,2659.1,6.21550929521521,1.41794059774297,1.80284440788356,8.73994456399279,0.946851502389017,108.704615670021,12017.5239559906,2.96770656453676
FRF22,51.0,55676.0,52292.0,54339.0,60536.0,1.0,140499,162917,5965.53,7.49112656381395,3.34234814948506,3.46765779329578,10.3577089953311,1.02462865188368,60.0428403621548,11419.4718444538,0.739653304023178
DE253,2020.0,17390.0,22626.0,27032.0,29737.0,7.0,66372,65292,62.6,53.3055572509766,3.476442131952,2.51747683684031,8.88587972273429,0.916782408952713,59.5283568700155,10587.1272583008,1.52328135967255
NL213,422.0,101842.0,120429.0,108111.0,136530.0,1.0,277269,279448,1483.51,23.107638835907,5.87922222570137,3.53003150445444,9.37536646756861,0.994269867738088,65.2213541313454,9626.77377432364,2.44952894547942
DE803,1228.0,25017.0,38577.0,41208.0,40021.0,2.0,119825,121397,166.63,40.3009255727132,2.77781018796894,5.25426043404473,8.717854494022,0.965698341528575,49.4437494807773,9954.92436726888,2.06273718441234
UKF16,578.0,59272.0,57886.0,64634.0,75830.0,3.0,155432,153533,601.38,33.5218257904053,6.30177105920947,4.24040176754906,9.56966770262945,0.9746982611361,50.5887069248018,9455.46831694103,1.9106203620396
SI036,78.0,11110.0,10554.0,15730.0,16851.0,4.0,29954,31813,962.04,11.9037036736806,1.41146682587578,1.68671295841535,9.84516781438142,1.00417823940516,91.7237847010295,12048.2930114746,2.12256350462464
DEB3F,165.0,14735.0,16682.0,17645.0,25654.0,1.0,48953,59711,632.54,17.8229164481163,5.38848842879136,3.12964617922193,8.96807204541706,0.927447086288815,60.7528107961019,10710.7900768462,1.70230061946244
UKD74,2116.0,57213.0,52281.0,55797.0,69692.0,1.0,148853,149142,152.03,52.4236106872559,3.75452599401503,5.01783980263604,9.71563843886057,1.01097610427274,59.897221883138,9535.61423746745,1.16139707300398
FRF21,51.0,45556.0,41299.0,46221.0,56314.0,-4.0,119412,141882,5184.2,8.74046429324506,4.12650231630714,3.59210826127957,9.62172720982478,0.989991897497422,69.3310719905755,10707.9288045247,1.08249204127166
UKD35,2275.0,97279.0,85966.0,99094.0,110551.0,3.0,233986,232677,226.27,55.28125,5.58533796325878,4.29853394296434,9.00532403257158,0.938809802134832,82.5563267601861,9268.59663560655,1.88692368910863
