CODE_NUTS3,COVID_Mortality_R,POP_DENS,POP 0-14,POP 15-29,POP 30-44,POP 45-59,POP_GROWTH,HOUSEHOLDS,DWELLINGS
SI032,0.928352823585113,149.0,44620.0,48254.0,68375.0,72264.0,0.0,135272,137427
SI033,1.42209075783216,68.0,10180.0,9768.0,14509.0,15919.0,-1.0,28540,26805
SI034,14.8668051626937,111.0,38656.0,36103.0,55937.0,57112.0,0.0,104020,100917
SI035,21.1543207700173,117.0,8173.0,7716.0,11863.0,12720.0,-2.0,23315,24007
SI036,0.0,78.0,11110.0,10554.0,15730.0,16851.0,4.0,29954,31813
SI037,12.5300198391981,54.0,23211.0,21709.0,30947.0,31110.0,1.0,54013,57247
SI038,0.0,36.0,8362.0,7867.0,11123.0,11073.0,0.0,20638,22230
SI041,4.19649829585678,235.0,87543.0,91480.0,122101.0,112581.0,2.0,217426,215918
SI042,2.94074400823408,95.0,31549.0,27433.0,43998.0,44084.0,0.0,77283,79502
SI043,4.26577483534109,50.0,17381.0,15303.0,24123.0,25543.0,-1.0,45983,50829
SI044,0.871626804267485,110.0,16132.0,15204.0,25301.0,25046.0,2.0,47547,55218
ES120,33.5356321022797,96.0,111282.0,117389.0,203650.0,243911.0,-4.0,447861,616255
ES130,37.9305507204207,108.0,76793.0,75477.0,122362.0,136001.0,-2.0,238583,363405
ES220,82.8145171526666,62.0,100166.0,99003.0,134600.0,145749.0,2.0,256932,320820
ES230,120.766740325813,62.0,45182.0,44343.0,65427.0,71172.0,-1.0,129017,201667
ES300,134.66157837481,822.0,1022234.0,1023103.0,1517069.0,1493791.0,3.0,2613426,3011854
ES620,0.67641378937151,130.0,253987.0,251560.0,336775.0,326033.0,1.0,540682,793812
ES630,7.12995531894667,4229.0,17167.0,16472.0,18387.0,17581.0,-1.0,26788,28039
ES640,2.37871525589029,6180.0,19930.0,17443.0,17128.0,16249.0,0.0,26426,28318
SE110,101.609648114442,328.0,439288.0,441908.0,524625.0,457563.0,8.0,1028615,1077125
SE121,63.9734378056582,44.0,67485.0,79465.0,72849.0,68155.0,9.0,171664,177895
SE122,85.623102669884,42.0,53719.0,51079.0,50975.0,56189.0,6.0,134829,140221
SE123,56.870398200906,38.0,80823.0,90985.0,84636.0,86118.0,5.0,214942,228078
SE124,56.4298702112985,31.0,53248.0,58390.0,54080.0,56323.0,6.0,143453,150573
SE125,66.6499131365886,48.0,48256.0,49652.0,48690.0,53156.0,5.0,127512,135181
SE211,50.0519876999314,31.0,66241.0,67717.0,64631.0,68082.0,6.0,161101,170212
SE212,53.8795791406207,21.0,36514.0,37854.0,36405.0,36316.0,7.0,90945,96290
SE213,25.3248318145242,21.0,40550.0,41698.0,39932.0,46819.0,4.0,116109,124033
SE214,10.1010101010101,19.0,9217.0,9871.0,9387.0,11734.0,4.0,27798,29170
SE221,10.0219857311978,52.0,27145.0,27918.0,27144.0,30510.0,4.0,74672,79682
SE224,20.8578504557989,121.0,248987.0,252925.0,268781.0,256258.0,7.0,614125,638714
SE231,24.5108422651649,58.0,60021.0,57288.0,57901.0,64529.0,7.0,144500,149212
SE232,49.4684186731613,59.0,303196.0,325049.0,334202.0,324727.0,6.0,776293,814191
SE311,25.9239398706644,13.0,45910.0,49804.0,46809.0,54562.0,3.0,136918,146177
SE312,60.5697735943635,9.0,48793.0,48213.0,47986.0,54227.0,3.0,136311,146394
SE313,56.5265482865826,15.0,47535.0,49805.0,47204.0,55902.0,3.0,137737,147150
SE321,54.2626803316143,11.0,40797.0,41135.0,41308.0,47408.0,1.0,117097,127571
SE322,49.1087528678744,2.0,22119.0,22574.0,22549.0,24474.0,3.0,62876,70957
SE331,11.4621232289171,5.0,45515.0,54533.0,49352.0,48138.0,3.0,129104,140988
SE332,35.1919762294197,2.0,38609.0,45117.0,41323.0,48779.0,0.0,122255,133814
CH011,33.8744528092756,276.0,129682.0,154695.0,173840.0,172472.0,6.0,348911,408755
CH012,30.1404719881988,66.0,50223.0,62745.0,67311.0,77280.0,5.0,149720,255191
CH013,26.5020484290064,2041.0,78674.0,93192.0,114020.0,108257.0,6.0,202747,233757
CH021,3.17225335730147,175.0,148232.0,174359.0,206546.0,231870.0,3.0,471195,568114
CH022,21.9530706073474,191.0,53117.0,61675.0,66007.0,71443.0,6.0,129968,149166
CH023,11.2987760874161,347.0,38593.0,47519.0,53064.0,64238.0,4.0,121260,136968
CH024,12.3291432926658,222.0,27831.0,33057.0,35350.0,38683.0,1.0,81132,95330
CH031,51.6320323083608,5297.0,25663.0,32259.0,46433.0,41071.0,3.0,97123,110422
CH033,26.926217749233,484.0,103845.0,117142.0,141760.0,157038.0,6.0,292202,321109
CH040,26.3001522916549,885.0,231288.0,258549.0,364080.0,331901.0,6.0,680677,743896
CH051,449.355432780847,59.0,5793.0,7257.0,7910.0,9095.0,3.0,17985,22814
CH052,111.930311214931,276.0,11460.0,13937.0,15836.0,18420.0,4.0,37177,42294
CH055,27.3031375037075,257.0,77477.0,95971.0,101938.0,111993.0,3.0,219959,257078
CH057,12.2525171715424,322.0,42026.0,49858.0,55364.0,64894.0,6.0,119727,133658
CH061,4.62404111989408,275.0,62505.0,77019.0,84642.0,91652.0,5.0,176082,197239
CH062,243.056503809706,34.0,5408.0,6549.0,6815.0,8134.0,2.0,15253,19855
CH070,39.1377310252396,126.0,47262.0,55564.0,66137.0,85262.0,2.0,163212,240779
UKC11,71.0768484252036,978.0,54266.0,51717.0,53791.0,61323.0,2.0,127966,131141
UKC12,93.0985340561599,935.0,51533.0,54100.0,47407.0,55762.0,2.0,123934,127842
UKC13,65.2121257289784,544.0,19132.0,17457.0,19674.0,22915.0,2.0,49313,51196
UKC14,93.523541776044,238.0,86325.0,99354.0,89104.0,113423.0,3.0,240247,243637
UKC21,65.6853115869509,64.0,49467.0,47312.0,52108.0,71981.0,2.0,146964,156468
UKC22,69.9295050583496,2142.0,144071.0,186390.0,161494.0,169924.0,3.0,396391,397811
UKC23,96.6723237878365,2021.0,46434.0,52562.0,48995.0,58993.0,1.0,126170,128789
UKD11,75.8621865357405,114.0,37355.0,37116.0,37712.0,52973.0,0.0,107465,114878
UKD12,82.568670233434,57.0,40335.0,39638.0,41553.0,60276.0,1.0,124390,136142
UKD33,66.1415211100178,4778.0,106168.0,169423.0,123404.0,82110.0,6.0,234751,226986
UKD34,92.4891910830727,2440.0,97413.0,93117.0,105505.0,96998.0,4.0,222897,217376
UKD35,105.5834445159,2275.0,97279.0,85966.0,99094.0,110551.0,3.0,233986,232677
UKD36,98.5316031595043,1881.0,116241.0,108001.0,116317.0,130350.0,2.0,272176,271202
UKD37,97.2182973129047,1630.0,132847.0,119608.0,124752.0,130445.0,3.0,277634,273135
UKD41,59.3503470995019,1096.0,32649.0,28965.0,30189.0,29018.0,2.0,60586,61114
UKD42,92.8332714444857,4010.0,24609.0,24390.0,23332.0,30682.0,0.0,65965,70117
UKD44,99.255198297153,307.0,39650.0,51626.0,38780.0,52224.0,3.0,114496,116190
UKD45,68.797709440968,394.0,68111.0,71580.0,67413.0,84082.0,3.0,174961,181108
UKD46,56.1948886564041,682.0,65392.0,57241.0,62815.0,68026.0,3.0,147563,150559
UKD47,79.5353416365364,432.0,39107.0,41211.0,39275.0,50636.0,4.0,100212,101802
UKD61,73.0311235885787,1158.0,37623.0,35127.0,40356.0,46878.0,2.0,92377,92572
UKD62,95.6027925393352,330.0,64796.0,56172.0,64396.0,87318.0,3.0,171974,177138
UKD63,91.1245290928888,383.0,57973.0,57365.0,58991.0,74589.0,3.0,153454,159953
UKD71,82.7165679986488,1520.0,84662.0,81373.0,83751.0,97377.0,3.0,204584,149348
UKD72,74.741710282696,4468.0,81579.0,131140.0,98859.0,88912.0,5.0,229548,229368
UKD73,80.0187431290212,1879.0,45281.0,44024.0,44704.0,60094.0,1.0,124412,127018
UKD74,93.4013770558288,2116.0,57213.0,52281.0,55797.0,69692.0,1.0,148853,149142
UKE11,69.3782640186025,3656.0,49565.0,59266.0,51681.0,49209.0,2.0,119758,121704
UKE12,69.2393314460503,142.0,52659.0,47683.0,52425.0,77311.0,2.0,152518,160159
UKE13,36.8029873254102,320.0,59871.0,55065.0,58622.0,71043.0,2.0,148787,151600
UKE21,50.0521770336058,780.0,31183.0,54587.0,37433.0,39154.0,4.0,92940,90490
UKE22,56.9907281090218,77.0,97914.0,90425.0,98122.0,140390.0,3.0,275951,293891
UKE31,86.3121501879767,700.0,149291.0,142259.0,151442.0,175311.0,3.0,364500,365641
UKE32,70.0987848409676,1599.0,100682.0,151540.0,106827.0,106791.0,4.0,252982,249034
UKE41,74.251939416328,1479.0,121253.0,102995.0,108743.0,100851.0,2.0,214932,216372
UKE42,57.6864346390073,1444.0,145654.0,193121.0,153346.0,143093.0,4.0,353918,349773
UKE44,54.9168980366062,847.0,124411.0,117109.0,122649.0,136546.0,2.0,284135,284395
UKE45,73.7264261903806,1031.0,62796.0,58837.0,65624.0,74954.0,5.0,156046,156862
UKF11,87.6766084988374,3322.0,51410.0,53745.0,49919.0,49284.0,3.0,110574,110902
UKF12,70.9854097145621,573.0,45813.0,46808.0,49039.0,64318.0,2.0,131498,132052
UKF13,70.6499798142915,252.0,83660.0,82231.0,88429.0,118350.0,3.0,228905,232966
UKF14,50.9290049670759,4479.0,59388.0,109060.0,60812.0,52707.0,6.0,143095,138443
UKF15,51.6530005792664,324.0,82878.0,79068.0,84075.0,105059.0,4.0,211753,212010
UKF16,57.4029974594911,578.0,59272.0,57886.0,64634.0,75830.0,3.0,155432,153533
UKF21,76.5237014011657,4889.0,72636.0,97953.0,70838.0,58196.0,6.0,139391,137257
UKF22,54.3422839323955,301.0,125034.0,132707.0,129790.0,160557.0,6.0,317975,319076
UKF24,79.3875815140346,294.0,78308.0,68679.0,79530.0,85796.0,5.0,174618,173464
UKF25,73.6695761849479,354.0,67669.0,55748.0,67190.0,74612.0,7.0,151963,150482
UKF30,35.0299000532664,130.0,123638.0,126327.0,124786.0,160522.0,4.0,340408,340531
UKG11,50.5942239981827,89.0,30575.0,29405.0,31955.0,41472.0,3.0,85991,85963
UKG12,72.1901935233169,343.0,99900.0,96102.0,102044.0,127691.0,4.0,262926,266290
UKG13,77.1678530862806,292.0,98530.0,100374.0,102898.0,122345.0,5.0,253541,258084
UKG21,42.8802138441833,619.0,34893.0,33057.0,34084.0,37288.0,6.0,74453,76392
UKG22,58.4759134927756,101.0,49746.0,49566.0,51912.0,71925.0,4.0,142334,145979
UKG23,58.6102765939278,2760.0,49933.0,51345.0,48884.0,49641.0,3.0,115828,116077
UKG24,78.6630455973631,337.0,143162.0,149798.0,152235.0,192898.0,3.0,383515,386367
UKG31,83.4694058543354,4299.0,247318.0,283551.0,228599.0,193900.0,4.0,457306,440439
UKG32,89.5585777728536,1216.0,39754.0,35513.0,37412.0,46318.0,3.0,93957,92339
UKG33,55.4903080520208,3767.0,68745.0,103400.0,73806.0,59503.0,10.0,156487,141796
UKG36,77.3775809292119,3302.0,58904.0,55372.0,58106.0,67204.0,2.0,139359,139297
UKG37,96.0355786067873,3861.0,70667.0,62403.0,68594.0,63216.0,4.0,135299,132679
UKG38,104.946477296579,2753.0,58335.0,53231.0,53857.0,55620.0,4.0,118983,116281
UKG39,91.5418368890906,3811.0,53052.0,50565.0,52424.0,51334.0,4.0,112478,110871
UKH11,43.8408527784756,592.0,44902.0,35668.0,45004.0,37987.0,7.0,85218,84154
UKH12,45.2260617845869,215.0,115676.0,122300.0,123815.0,135118.0,3.0,276239,281761
UKH14,60.4704126909334,200.0,129923.0,121260.0,130127.0,158147.0,3.0,339077,344948
UKH15,32.1808132627858,486.0,59794.0,75172.0,65906.0,72256.0,3.0,170308,170771
UKH16,65.8539514307739,109.0,38867.0,35440.0,38427.0,53092.0,2.0,117457,133936
UKH17,38.5509139779189,127.0,46744.0,41439.0,47111.0,58948.0,6.0,122697,123179
UKH21,85.9150416339648,4972.0,49723.0,42155.0,49944.0,37724.0,2.0,82259,80190
UKH23,71.2401740942231,727.0,231685.0,200654.0,246316.0,249725.0,3.0,505062,495053
UKH24,98.1133382197623,364.0,34277.0,28649.0,34521.0,35886.0,6.0,72922,75391
UKH25,80.2621431388081,401.0,53726.0,45084.0,58565.0,61892.0,6.0,122173,120938
UKH31,88.6568219520818,4403.0,34000.0,29455.0,36735.0,38610.0,3.0,82241,81260
UKH32,72.288741889031,1054.0,38237.0,30485.0,39026.0,34579.0,7.0,71744,68049
UKH34,67.1908361413841,387.0,85033.0,87029.0,85527.0,100271.0,5.0,217943,216960
UKH35,86.2272200279673,307.0,59130.0,49892.0,59613.0,66681.0,4.0,132699,132220
UKH36,71.4484058269451,377.0,55580.0,51424.0,59492.0,69325.0,3.0,138741,138528
UKH37,90.7064172058052,1115.0,65461.0,61241.0,66519.0,76612.0,3.0,157156,153016
UKI31,74.1400301648162,11042.0,45228.0,69315.0,69804.0,46729.0,13.0,127902,112303
UKI32,50.9055008792768,11784.0,41186.0,55174.0,72937.0,47276.0,11.0,129937,125666
UKI33,59.1743438609519,11679.0,57318.0,70461.0,90691.0,66532.0,3.0,166928,177314
UKI34,53.7058557588152,9368.0,56917.0,73748.0,103686.0,52959.0,6.0,146185,148199
UKI41,46.2259272607612,11066.0,130995.0,147963.0,190005.0,100323.0,9.0,245657,227311
UKI42,37.5011234840713,14979.0,62183.0,86855.0,100932.0,43514.0,14.0,135180,122359
UKI43,54.4557440113268,11582.0,88315.0,127173.0,141248.0,89893.0,5.0,227194,213251
UKI44,62.0952435681938,9618.0,117238.0,138853.0,175375.0,115732.0,5.0,274018,261802
UKI45,73.6397191953187,12073.0,54354.0,81293.0,98013.0,56382.0,3.0,146741,141652
UKI51,67.0616056517515,4701.0,109119.0,104268.0,126619.0,103488.0,6.0,223675,213026
UKI52,68.3803976193491,3116.0,105011.0,89776.0,102824.0,88057.0,7.0,194784,178047
UKI53,69.5324752536142,6153.0,123644.0,113282.0,148901.0,106608.0,4.0,222020,208443
UKI54,72.2347898205426,4098.0,72842.0,63896.0,74251.0,66209.0,4.0,134448,126505
UKI61,74.0023908464735,2226.0,64564.0,51203.0,72283.0,70657.0,4.0,147229,139824
UKI62,93.2924770698946,4490.0,81376.0,68245.0,87143.0,79520.0,3.0,161690,161509
UKI63,71.1020822752666,4982.0,116817.0,102152.0,145549.0,117353.0,3.0,246987,236070
UKI71,79.2877235333034,4571.0,80219.0,72161.0,93496.0,75353.0,6.0,157353,152543
UKI72,116.352644473699,7722.0,67263.0,67792.0,80847.0,61574.0,4.0,123089,119691
UKI73,74.7095195044172,6202.0,70733.0,63112.0,83484.0,66579.0,1.0,131236,134738
UKI74,90.3984678710268,3372.0,113739.0,106660.0,126581.0,105063.0,4.0,209295,202070
UKI75,63.1868656134109,4093.0,96497.0,78054.0,116955.0,94052.0,3.0,194602,187209
UKJ11,52.6644512777658,728.0,186210.0,158988.0,197537.0,189233.0,4.0,377635,377061
UKJ12,39.1583178177734,878.0,59371.0,44098.0,63367.0,52968.0,4.0,111323,112726
UKJ13,47.1715428949011,348.0,105718.0,85480.0,103226.0,118289.0,4.0,225005,224921
UKJ14,41.2376485312332,266.0,123692.0,135593.0,131350.0,139783.0,3.0,285084,294244
UKJ21,34.817158715042,3546.0,43099.0,80324.0,60938.0,57338.0,4.0,135143,128263
UKJ22,42.0465016416028,326.0,89453.0,82429.0,86883.0,120261.0,4.0,255888,254716
UKJ25,56.5940942991218,794.0,147583.0,138003.0,151411.0,168532.0,3.0,330170,328917
UKJ26,85.2828012195934,606.0,75291.0,60733.0,77176.0,89274.0,3.0,170967,168934
UKJ27,33.178500331785,423.0,73094.0,66348.0,74573.0,96354.0,4.0,211339,212423
UKJ28,62.6946964205247,449.0,76007.0,62332.0,80330.0,88189.0,5.0,174469,173578
UKJ31,35.0765453295118,5358.0,38126.0,57837.0,41467.0,39136.0,4.0,93846,91118
UKJ32,48.3175286566156,4961.0,44390.0,74721.0,49850.0,40957.0,4.0,110159,107405
UKJ34,51.1831726555653,375.0,20862.0,20497.0,20617.0,30724.0,3.0,65608,70827
UKJ35,53.5816526050838,1965.0,78725.0,75751.0,81281.0,99015.0,3.0,202690,201194
UKJ36,50.8658926152464,217.0,91719.0,84081.0,88164.0,121122.0,4.0,239747,243011
UKJ37,51.9295056960177,417.0,70195.0,59166.0,76625.0,80976.0,2.0,153959,155416
UKJ41,61.1268793834407,1443.0,54983.0,53717.0,55532.0,56503.0,2.0,117014,115269
UKJ43,76.0225026607876,673.0,73331.0,63085.0,73683.0,75625.0,6.0,155847,152611
UKJ44,88.44857862394,499.0,87720.0,103890.0,85023.0,108024.0,4.0,240297,242916
UKJ45,71.7533272712243,311.0,57704.0,49519.0,56522.0,64219.0,6.0,128195,126127
UKJ46,44.0848364291282,395.0,70620.0,56437.0,68755.0,81951.0,4.0,157104,157536
UKK11,30.1487552412863,4222.0,82205.0,129405.0,102567.0,73923.0,6.0,207898,200733
UKK12,39.2431956898609,569.0,117815.0,132977.0,123156.0,142213.0,5.0,302711,299116
UKK13,60.6859704359223,240.0,108275.0,104877.0,112140.0,138815.0,5.0,283219,291224
UKK14,46.889443623259,974.0,43334.0,37103.0,47403.0,48570.0,4.0,98359,98897
UKK15,41.8375031378127,154.0,89496.0,76859.0,87536.0,111137.0,4.0,214460,219162
UKK24,28.6931768128928,2435.0,64198.0,71955.0,75072.0,78718.0,3.0,183058,297207
UKK25,26.3499750992735,152.0,56227.0,51812.0,54214.0,81340.0,3.0,171550,173959
UKK23,24.4538203778292,164.0,93221.0,85367.0,89063.0,121328.0,4.0,251110,150871
UKK30,24.9423100067501,161.0,91542.0,89389.0,89409.0,122307.0,5.0,257369,281790
UKK41,27.9437198377754,3307.0,45134.0,58772.0,47845.0,50549.0,1.0,117836,119809
UKK42,34.3461802662925,2178.0,21597.0,19953.0,20586.0,29097.0,3.0,64056,66772
UKK43,18.8043192649628,122.0,123295.0,131324.0,124481.0,168090.0,5.0,359829,377142
UKM71,92.190767431925,119.0,40945.0,55050.0,47408.0,53775.0,1.0,127136,131760
UKM72,58.8762379256799,288.0,69763.0,75653.0,73826.0,93347.0,2.0,194614,203119
UKM73,102.767638824905,191.0,35016.0,32174.0,35804.0,43701.0,5.0,87035,89810
UKM91,64.6211905808153,25.0,18011.0,16662.0,17256.0,27233.0,2.0,55441,58764
UKM75,82.4739889727086,1979.0,74631.0,125411.0,121355.0,95039.0,6.0,253440,252497
UKM76,87.2422178085497,544.0,26834.0,27079.0,30837.0,36863.0,2.0,73771,75382
UKM77,50.9923268689092,32.0,37508.0,44660.0,41116.0,54470.0,3.0,110984,114754
UKM78,54.586940620326,428.0,33624.0,31659.0,36187.0,41419.0,3.0,79552,80547
UKM81,117.117316948739,283.0,36893.0,38492.0,37177.0,50870.0,1.0,101447,92488
UKM92,32.0029869454482,23.0,22141.0,22512.0,22081.0,34035.0,0.0,69987,75154
UKM93,71.8634751913069,148.0,40986.0,43072.0,42014.0,57287.0,0.0,117037,127284
UKM82,103.530353289391,3577.0,95022.0,155160.0,142778.0,120163.0,5.0,316693,314216
UKM83,121.076677180724,591.0,58874.0,60944.0,62001.0,80015.0,2.0,164095,166389
UKM84,79.6801078024988,724.0,59480.0,61626.0,65571.0,76034.0,1.0,152892,156508
UKM94,98.6436498150432,93.0,16673.0,17292.0,17306.0,25446.0,1.0,53591,55823
UKM95,98.4791822488158,181.0,52468.0,53376.0,58339.0,73731.0,2.0,147463,152649
UKM50,48.8879512499899,76.0,79867.0,93278.0,102006.0,102445.0,1.0,223513,238572
UKM61,54.2195573132615,7.0,14288.0,13963.0,14621.0,21406.0,0.0,43211,45593
UKM62,10.2029909339138,26.0,33034.0,33816.0,37637.0,45456.0,2.0,92267,119028
UKM63,63.8365783593999,7.0,14268.0,14144.0,14644.0,23403.0,0.0,47738,48232
UKM64,0.0,9.0,4085.0,3629.0,4335.0,6237.0,0.0,12805,14768
UKM65,8.99563711599874,22.0,3323.0,3331.0,3633.0,5110.0,3.0,10455,11359
UKN06,47.0093902707973,2551.0,64904.0,76998.0,70748.0,64102.0,2.0,152079,159521
UKN07,27.2949754113908,149.0,46058.0,39068.0,43531.0,43260.0,5.0,85092,87189
UKN08,18.7331952219333,112.0,38670.0,33525.0,34762.0,36623.0,3.0,68063,71666
UKN09,27.7525948676201,354.0,28569.0,25697.0,29009.0,34589.0,3.0,69698,74409
UKN10,13.8414690412476,122.0,31104.0,29552.0,28886.0,31650.0,2.0,59305,63618
UKN11,20.1819062483182,76.0,32712.0,28258.0,30750.0,28429.0,4.0,53268,55767
UKN12,26.8436050273254,73.0,26888.0,26533.0,26101.0,31118.0,2.0,57568,65621
UKN13,42.4601848758214,198.0,28347.0,25994.0,28121.0,29604.0,3.0,58263,61291
UKN14,34.2803861342694,288.0,27776.0,25027.0,28694.0,31134.0,5.0,59084,62324
UKN15,31.458456962686,134.0,25317.0,24406.0,25114.0,30429.0,2.0,58436,60839
UKN16,9.3407946468755,39.0,24022.0,20640.0,22588.0,23918.0,2.0,44845,49174
