CODE_NUTS3,COVID_Mortality_R,POP_DENS,POP 0-14,POP 15-29,POP 30-44,POP 45-59,POP_GROWTH,HOUSEHOLDS,DWELLINGS,SURFACE AREA,NTL_avg,NO2_avg,WIND_Avg,Temp_mean_over12yrs,PRESSURE_avg,PRECIPITATION,SOLAR_RAD_avg,LAI_avg
DE27E,4.50013178957384,102.0,20694.0,24988.0,26744.0,37458.0,3.0,77811,82757,1513.71,11.2749185141395,2.51258962702078,2.40981072187424,5.96329657412043,0.767052017444489,124.800040787342,11813.7487206553,2.97119112133134
DE300,6.16846571151887,4126.0,514064.0,647026.0,829388.0,764684.0,7.0,2065652,1979072,877.47,53.450231552124,3.56303704196104,3.65427275167571,9.33438943106578,0.929291081925233,46.7515433099535,10118.1417100694,1.39203693685324
DE401,1.39697972982412,314.0,8529.0,9229.0,12942.0,15869.0,1.0,40801,43339,225.48,13.8425928751628,3.29278703966626,3.81250001986822,9.40960652505358,0.947673618793488,46.3388311068217,10065.7486216227,1.66746088473693
DE402,0.0,612.0,12310.0,15506.0,18237.0,22110.0,1.0,56386,57699,162.62,30.1805553436279,3.60846759621744,3.20954865217209,9.32349528954364,0.939554408192635,47.5173606872559,10412.241800944,1.56982115656137
DE403,0.0,392.0,6998.0,8525.0,9980.0,12915.0,0.0,32508,33396,145.72,22.9444446563721,3.03794907353542,3.08263886968295,9.09832175200184,0.930607639253139,44.3414350350698,10387.0757598877,1.62202380810465
DE404,28.7107197946339,947.0,26973.0,29426.0,40318.0,36005.0,10.0,97647,94917,185.39,27.9652786254883,3.56303704196104,3.84814818700155,9.27196178399026,0.942256947358449,45.3382522265116,10112.3827972412,1.58209790786107
DE405,16.0408876695356,122.0,24430.0,20313.0,32785.0,46283.0,4.0,89183,91612,1460.73,8.90312500596047,3.83328704425582,3.34743119721059,8.76904260146397,0.919527708380311,49.9379823825977,10149.1712561713,2.05398746325124
DE406,4.78271526702497,74.0,22129.0,19395.0,30312.0,42381.0,4.0,82001,84579,2244.93,9.00515234085821,3.60076697833008,3.477205058624,9.02168741170451,0.938507742922882,46.2683588937781,10324.1960603561,1.95412464554493
DE407,2.93063194193441,54.0,11885.0,10425.0,16462.0,26238.0,-4.0,51508,56540,1875.22,6.60710468659034,4.16285648710198,3.71991223262416,9.1090325857642,0.93269314409958,47.4481337070465,10253.6584820218,1.6884203767404
DE408,3.73229492594505,93.0,22186.0,19989.0,28219.0,42674.0,4.0,77835,80236,1705.43,8.85937499503295,3.56303704196104,3.80995372844779,9.22596365799182,0.941701391684836,45.418025293212,10042.2299955064,1.59022819075022
DE409,2.0771343854019,89.0,25310.0,20071.0,34653.0,50764.0,3.0,95239,98534,2128.93,9.49952108284523,3.43561805889562,3.118115288596,8.96281735518927,0.928280682973964,45.1993727017474,10280.2976336736,1.38501161336899
DE40A,4.29000429000429,116.0,28794.0,24979.0,37453.0,55158.0,3.0,102340,103704,1780.66,11.4849998569489,3.17891304193272,3.63897123245093,8.69628296041778,0.924904732176891,46.4317796841646,10051.5779309395,2.00451875906534
DE40B,1.81778521049953,90.0,12816.0,11570.0,18141.0,27202.0,-3.0,58268,63383,1207.11,10.4727182728904,3.88217593072741,3.46623906934703,9.12888378086845,0.936287620829211,50.4078255759345,10371.1245077628,1.89143270138622
DE40C,1.69329848901332,79.0,22270.0,19008.0,30134.0,44450.0,0.0,88869,94636,2223.78,8.05712368988222,3.83328704425582,3.25224697521363,9.06038871147916,0.933083689932166,45.5359195292681,10372.8720254131,1.82845478536736
DE40D,0.0,39.0,12147.0,11146.0,16854.0,25091.0,0.0,50559,54082,2492.74,4.94886367068146,3.0352986138176,3.8212275976936,8.83894318190141,0.929945743021866,46.4337927500407,9979.38816229502,1.85107661450087
DE40E,17.8190429298258,82.0,30601.0,24051.0,37653.0,57083.0,4.0,98418,100681,2558.12,9.58789687667574,3.29278703966626,3.92625907895801,9.03829142577573,0.935136852500675,46.9580830840377,10072.0047274753,1.68373072655113
DE40F,0.0,36.0,8715.0,8566.0,11725.0,19595.0,-2.0,40400,44784,2105.64,3.72622863776409,3.25408667232638,3.62747481231596,9.01043882901899,0.925220412074351,49.5848992572111,9917.79553521848,1.74035805761814
DE40G,0.0,69.0,13220.0,10947.0,17703.0,30376.0,-4.0,57002,63273,1635.79,10.6712963382403,3.52204282755653,3.31739269242142,9.10001312593478,0.93539852061958,49.787826350241,10401.3838366884,1.75155441581221
DE40H,7.7895619869375,79.0,22625.0,20800.0,31165.0,42677.0,4.0,82623,85442,2076.93,9.04647422753848,3.86294676453151,3.83457457265635,8.96807353642445,0.93335687908633,46.1944245634408,10159.5161483589,1.70861925848506
DE40I,1.67790865465284,39.0,14244.0,12992.0,18764.0,30206.0,-2.0,62707,67564,3034.23,4.89166667237878,3.14126392305552,3.1319720030777,8.51492366242769,0.918115901332053,43.8150215224614,10105.4320133754,1.45990559273048
DE501,9.33170879434322,1748.0,75064.0,107166.0,110495.0,122047.0,4.0,308420,295273,320.99,48.2760419845581,4.63304181292186,3.68729742864768,9.02913768092791,0.960468741754691,57.3556133906047,9530.15823109945,1.98457526999551
DE502,5.29497418700084,1505.0,16522.0,20190.0,19902.0,24406.0,4.0,62067,64077,74.42,57.1458320617676,4.10657436395303,5.2138888835907,9.23392857114474,0.987883577744166,59.6560846964518,9548.50536092122,1.60477165381114
DE600,14.440019296625,2498.0,261011.0,344130.0,417818.0,391391.0,6.0,1013795,963622,731.5,46.7152774810791,4.4416713009278,3.67301793230904,9.0725357292427,0.948214215122991,62.4068772262997,9589.37298329671,1.73798380680382
DE711,11.3131414708341,1304.0,21800.0,37968.0,32419.0,31027.0,6.0,81229,79325,120.72,42.3333320617676,5.29131481802022,2.83501158157984,9.95208336909612,0.9673842638731,59.5543985366821,10467.420694987,1.74265719737325
DE712,9.15917450616784,3037.0,109690.0,141245.0,189233.0,157059.0,7.0,397262,395865,245.27,56.0995356241862,5.29131481802022,2.8011139879624,10.1370514680942,0.964354751010736,52.969907840093,10335.4365895589,1.17606552690268
DE713,7.06735979143436,2843.0,20003.0,24371.0,28059.0,26670.0,7.0,64619,61820,44.29,50.5097213745117,5.29131481802022,2.7226851383845,10.2565392951171,0.969849541783333,55.1915512084961,10360.5048014323,1.3900211751461
DE714,7.84310929372801,1375.0,42016.0,48543.0,56182.0,61586.0,2.0,144989,143217,201.74,51.8680572509766,5.74220602236412,3.02312885390388,9.57550154791938,0.942403548293643,54.6147762934367,10368.8377549913,1.42530312820485
DE715,1.11319319467894,375.0,35662.0,41824.0,46302.0,66932.0,3.0,129116,126912,711.05,21.4236110687256,5.21449768913013,2.96740162968636,9.53987271691052,0.95547221750021,70.994907506307,10633.8376871745,1.64284393417113
DE716,7.07489960380562,451.0,41614.0,48568.0,52957.0,72265.0,4.0,138173,135831,650.84,24.3138887405396,5.29131481802022,2.84864727904399,9.71862702568372,0.964763457576434,64.4418400923411,10519.9154688517,1.49592437139198
DE717,5.49104593442959,604.0,40659.0,46936.0,53633.0,62651.0,6.0,128386,125274,447.36,33.520832824707,5.74220602236412,2.7180208325386,10.3178935170174,0.982306714852651,49.7082177480062,10462.0439371745,1.03729367195343
DE718,2.52926571200938,493.0,35498.0,33932.0,41237.0,58136.0,4.0,114380,112945,475.89,20.929398059845,5.29131481802022,3.45220871435271,8.53315975099233,0.899137733711137,66.9782025549147,10297.1360914442,1.70235898393266
DE719,12.3834290667657,301.0,57803.0,68152.0,75632.0,100129.0,4.0,200655,198376,1379.87,14.3167439036899,5.29131481802022,3.07808073478587,8.75075912500467,0.918867785994913,73.7370642119763,10351.4741145115,2.07917350662105
DE71A,6.7150429552904,1073.0,35857.0,35411.0,44960.0,57170.0,4.0,114975,113194,219.57,47.625,5.29131481802022,2.91044561068217,9.86990743875504,0.956345491111279,52.7789354324341,10377.6903788249,1.44964053517296
DE71B,65.1546647637368,155.0,12378.0,15203.0,15860.0,23288.0,1.0,45873,46598,616.56,9.86607136045184,5.21449768913013,3.10821760031912,8.75574853240202,0.92935474216938,80.9133871926202,10613.1962381999,2.02240143668267
DE71C,12.4547101449275,993.0,51227.0,56141.0,66465.0,82048.0,4.0,169846,165901,351.66,45.418402671814,5.29131481802022,2.76805557310581,9.90624995529652,0.967750299721956,59.5901328722636,10435.0237630208,1.64540112741066
DE71D,4.27161034370445,231.0,25017.0,28477.0,31350.0,46867.0,3.0,91993,91238,801.17,14.6105324427287,5.74220602236412,3.23265624046326,8.75964697968059,0.916296294331551,58.8306134541829,10358.8183044434,1.68917336736817
DE71E,4.24423274066432,279.0,42191.0,49729.0,54864.0,74646.0,4.0,144428,142718,1087.2,16.4618054628372,5.29131481802022,2.95436507605371,9.16419064475312,0.93667245620773,62.8088623909723,10272.1351231166,1.37610655577383
DE721,1.49097957357984,314.0,34837.0,58752.0,48162.0,57685.0,6.0,132749,131669,843.83,15.5885417461395,4.7479120378417,3.01056455462067,8.98290896670962,0.929659847308088,59.6631303010164,10148.4165886773,1.65356622707276
DE722,7.86559275106972,239.0,34470.0,42149.0,43571.0,60769.0,1.0,122180,120438,1052.62,15.0887898036412,5.57884143759255,3.41364197731018,8.40934800360766,0.905840276678403,68.2388889736599,10088.0267971463,2.05179664246533
DE723,4.07045373929325,233.0,23448.0,28328.0,29573.0,41944.0,1.0,81565,82373,729.04,15.876736164093,5.74220602236412,3.07037037611008,9.02590853919586,0.936075232426326,59.3110532124837,10205.9525044759,1.2318840538678
DE724,1.62227710926442,196.0,32468.0,52706.0,43283.0,54437.0,2.0,117802,117980,1246.1,11.2486979663372,4.7479120378417,3.32672930231281,8.36291531107362,0.907773008533553,63.2105120490579,10022.3064293955,1.7432692358127
DE725,5.65866908103214,73.0,12987.0,15962.0,16978.0,26193.0,0.0,50235,51572,1440.19,8.07341271355039,4.19634953911106,3.45844297764594,7.9430555646316,0.886785148397872,73.504903793335,10181.2257422732,1.88512731881605
DE731,4.45849144465031,1894.0,26687.0,43107.0,38462.0,41568.0,4.0,110018,106857,105.35,28.7488428751628,3.88268518489268,3.44609374801318,8.43920725646118,0.903116315603256,60.8275458017985,9842.69403076172,1.79886761036786
DE732,6.30034651905855,161.0,31036.0,39516.0,38709.0,51652.0,3.0,106069,107185,1363.25,10.8120916029986,4.19362963292702,3.52726715218787,7.97749523463769,0.873620300170253,73.6672794865627,10225.5676718319,2.0758837272795
DE733,19.0257178072447,110.0,15962.0,18640.0,19703.0,28823.0,1.0,57401,59223,1083.75,9.93322647534884,3.88268518489268,3.36886987090111,8.26533154460291,0.888775630366235,61.9085648627508,10058.9226277669,2.00724383371066
DE734,13.1114259733119,183.0,30081.0,34697.0,38039.0,57827.0,1.0,115298,115798,1276.8,13.9455410806756,3.88268518489268,3.51130721856047,8.28750319668756,0.902740158692554,62.9253472398829,9828.28707320602,1.99751852556717
DE735,21.5913368912904,118.0,23239.0,27959.0,30176.0,44364.0,1.0,85841,87533,1518.69,9.29276315789474,3.88268518489268,3.33637000071375,8.31681591499466,0.899117019354251,58.7952606636181,9978.90421174702,1.66683801515213
DE736,3.18558586109571,85.0,20707.0,24785.0,25343.0,38514.0,0.0,75762,78518,1824.63,8.45717591047287,4.20450925766318,3.77485268314679,7.71097958662391,0.886390466130141,69.5183607592727,9868.93426374956,1.67054633059168
DE737,15.8608999078085,99.0,12122.0,15623.0,15303.0,24377.0,1.0,50333,52032,1010.48,8.15117516884437,3.56086111212218,3.53755341432033,8.12450591416265,0.886056802975826,65.9037128350674,9968.29584835737,2.27204693173899
DE803,0.966417008939357,1228.0,25017.0,38577.0,41208.0,40021.0,2.0,119825,121397,166.63,40.3009255727132,2.77781018796894,5.25426043404473,8.717854494022,0.965698341528575,49.4437494807773,9954.92436726888,2.06273718441234
DE804,0.0,729.0,12646.0,14151.0,17766.0,19737.0,4.0,54748,58089,128.74,25.5277779897054,3.31232353185906,4.03362268209457,8.76701397200426,0.932528932889303,52.297164440155,9834.12472025553,1.45401404052973
DE80J,1.15478330491283,47.0,32647.0,29946.0,44216.0,64531.0,-1.0,135718,148194,5420.45,4.59432873398893,2.79478904190439,3.66065361532005,8.33514140674031,0.920802911525374,46.9847269079707,9969.51278315364,1.64813936292394
DE80K,1.40251143046816,62.0,29235.0,22861.0,38062.0,55284.0,2.0,104012,111252,3382.85,7.13813401693883,2.77781018796894,4.30685072489407,8.47562291078351,0.938670837684818,49.2713941663936,9903.81195046245,1.6570937782526
DE80L,0.89280134277322,71.0,27530.0,25706.0,38768.0,55366.0,0.0,117588,130781,3110.22,5.84366929115251,2.71615089858318,4.91818701498436,8.27042391104888,0.949741419291858,52.211569778847,9987.89158584132,1.4619829017602
DE80M,0.641268171936822,74.0,20615.0,19517.0,28815.0,38344.0,0.0,77507,83376,2095.59,9.3636831442515,3.31232353185906,4.69941268539896,8.54471250994168,0.946907398309193,53.7205542209102,9808.21417296167,1.2700372517242
DE80N,2.96874337334068,62.0,29115.0,31775.0,40977.0,55853.0,-1.0,123078,137458,3742.34,5.03305042417789,2.81176789583983,3.87767053339757,8.37850947205894,0.940316330210692,45.6867249482343,10029.9942653941,1.80434482475606
DE80O,0.948073987694,44.0,27091.0,24183.0,37202.0,54831.0,0.0,102708,109189,4701.57,5.43297558751973,3.51060167358527,3.63054181694311,8.73358246357257,0.926356909722932,51.8715768641671,9844.64274140266,1.83667406688134
DE911,7.29438939882074,1283.0,30267.0,48815.0,49341.0,51980.0,0.0,140935,137600,190.09,44.1388893127441,4.37706018664219,3.4818093975385,9.11203699310621,0.933591821127468,51.4816744062636,9819.40260145399,1.33825094135184
DE912,9.51837045497811,469.0,15363.0,17992.0,17705.0,23027.0,7.0,55449,56024,221.47,22.0677084922791,4.37706018664219,3.58385414878527,9.06357068568468,0.925315394997597,56.919849395752,9828.61512247721,1.38795344531536
DE913,42.9014319364735,605.0,16952.0,20393.0,24240.0,26500.0,1.0,65368,65709,201.75,27.6354169845581,4.00524305822673,3.5608603225814,8.88863807419936,0.926454469561577,50.6566352844238,9856.08699205187,1.59060471472533
DE914,2.28473511352278,112.0,25611.0,27741.0,30530.0,44158.0,2.0,80175,80387,1545.59,10.7083332803514,4.00524305822673,3.56416564143222,8.77484651341818,0.928854918998221,54.4471365887186,9818.23047980709,2.11433314688412
DE91C,24.1738805810299,186.0,40505.0,63172.0,54804.0,73163.0,1.0,173490,175504,1733.13,11.0745772693468,3.56086111212218,3.64623338329619,8.21358947235875,0.898427935398143,66.3969653723896,9868.72765228714,1.93408573572862
DE916,19.6081279321414,143.0,15123.0,21852.0,20551.0,32610.0,0.0,76652,81165,953.4,11.8379629850388,3.88051697755301,4.69737803171842,7.40260415877669,0.867413190503915,82.6399571100871,9863.54712383564,1.65972222149372
DE917,2.17708401367209,136.0,11856.0,13567.0,15616.0,22737.0,2.0,46702,48455,666.92,12.4255951472691,4.00524305822673,3.6777488241593,8.67141936750462,0.919236095622182,50.733579436938,9887.72897720337,1.52115122029479
DE918,3.75586854460094,105.0,16362.0,19776.0,20225.0,32966.0,-1.0,67692,69823,1251.37,8.80164927244186,4.04747685214252,3.60719659356844,8.38624756122451,0.908128716406368,66.8949238459269,9817.24583071754,2.0298721407141
DE91A,8.99287314803019,249.0,19117.0,20596.0,22715.0,33383.0,3.0,64246,63735,529.3,17.2668651853289,4.37706018664219,3.50014053923743,9.19806550301257,0.939357640487807,54.223792893546,9819.55753871373,1.51583052745887
DE91B,11.6267481646348,166.0,15282.0,18799.0,19148.0,30271.0,0.0,60725,61467,715.14,12.9270833492279,4.00524305822673,3.64450953155756,8.7762225153856,0.92218387251099,53.8197337388992,9862.06234359741,1.32451200807417
DE922,12.5021994610163,109.0,29261.0,34029.0,35232.0,54300.0,3.0,101940,100662,1964.11,8.81638891220093,5.37080786967719,3.52357404470444,9.02440512021383,0.955187259912491,58.6153470865885,9578.93331176758,2.28127598704923
DE923,4.71834830847213,186.0,19018.0,22210.0,22972.0,35770.0,0.0,78641,80599,786.44,12.2763888835907,4.76828472426644,3.71743475126498,8.93628473444419,0.925314077373707,68.7011260986328,9731.458947384,2.16614200507893
DE925,3.25533784981318,229.0,35060.0,47481.0,44772.0,66195.0,1.0,142251,142301,1191.67,13.4366317689419,3.96896064938218,3.63350694502393,8.92476488277316,0.927761863296231,61.1569372614225,9814.98533376058,1.8088664587528
DE926,9.82263134261338,103.0,8645.0,11089.0,10618.0,16947.0,-1.0,36274,38669,685.31,8.3423611164093,4.32548495457956,3.77451131961964,8.38679908429859,0.90879307852851,74.4580763004444,9776.63463564272,2.45571659095045
DE927,3.29147672103089,87.0,16789.0,19553.0,19529.0,30178.0,1.0,57274,57565,1381.98,8.53399126153243,5.15950926189069,3.55950899918874,9.24152656239376,0.951862814395051,59.6898756863778,9636.84312144497,2.07657555521351
DE928,4.43082843832287,234.0,20171.0,24157.0,24822.0,39217.0,2.0,79825,80159,666.55,15.2577159669664,5.15950926189069,3.64653500914574,9.32123119632403,0.940075231716037,63.5646700461706,9694.94673156738,1.94099152614089
DE929,10.5184006815228,501.0,158251.0,202174.0,218286.0,258067.0,3.0,605532,596629,2266.92,21.1256719097014,4.37706018664219,3.60764249848823,9.25865883162866,0.943398079679658,56.5831345121066,9771.08984883626,1.83499223863085
DE931,8.38907406993132,116.0,25293.0,28079.0,29808.0,41480.0,2.0,88628,89521,1529.65,9.76086967924367,4.37706018664219,3.71435489989164,8.9974902508813,0.933569988922069,60.0155336480392,9758.24411546138,2.4614914626251
DE932,10.609007552603,96.0,26080.0,29024.0,30779.0,47836.0,1.0,98632,103953,2031.12,9.47337961196899,4.10657436395303,4.68445499099436,8.89233734334509,0.971911195488203,62.9659609226953,9558.77755482992,2.89110603365481
DE933,5.17907653081551,201.0,35603.0,36880.0,43049.0,63297.0,3.0,121746,120634,1231.49,14.6765872069768,4.4416713009278,3.83778293044479,8.83705308095172,0.94086162387221,61.2753021452162,9639.07084994846,2.42623690822545
DE934,6.22652082771217,39.0,5869.0,6549.0,7033.0,11605.0,-1.0,24373,26471,1217.47,3.08723956532776,3.47287473083516,3.39756602633233,8.89633714670644,0.930421429814077,49.2594636655321,9850.06480317957,2.06356064749487
DE935,0.0,138.0,26067.0,32334.0,32991.0,43676.0,3.0,90019,89994,1307.49,9.6416667163372,4.04368500647635,3.4520801073975,8.81823558608691,0.935472610372084,54.8878278202481,9742.17030504015,2.16135886907578
DE936,0.0,173.0,15377.0,16302.0,18299.0,28842.0,2.0,53427,52455,643.66,14.9074073897468,4.10657436395303,3.79141037520908,8.73942634321394,0.959346056694076,59.488839058649,9548.51554071336,3.0255433009221
DE937,1.22531000343087,79.0,22509.0,27656.0,27457.0,40237.0,1.0,76362,76272,2046.75,8.26939651061749,4.52120377835343,3.75839948441301,8.78239299037627,0.94922805222727,62.7540509019579,9586.64026605515,3.00169616024773
DE938,1.43950135673003,74.0,18948.0,22928.0,22904.0,33530.0,2.0,68116,68118,1855.27,7.90197645700895,4.65941358315356,3.8615912206379,8.89800027215187,0.937029747315395,62.4021562529199,9689.18703696168,2.50223651360243
DE939,4.46390929336316,167.0,29015.0,33323.0,35427.0,47701.0,3.0,97444,98546,1193.17,13.5314327039217,4.27412283244041,3.8903682132562,8.78326830329994,0.955594254347185,64.3471860488256,9573.16830126444,2.7077743438574
DE93A,0.0,64.0,11487.0,14084.0,14286.0,22816.0,0.0,47591,48468,1441.48,6.07711990256059,3.94112023731008,3.57405156449035,8.6406442951411,0.926170585056146,57.3189301314177,9755.98222633644,2.08013888835907
DE93B,5.85484378544925,173.0,19781.0,21513.0,22838.0,32897.0,3.0,65279,64199,778.4,16.1305552482605,4.63304181292186,3.61902354702805,8.91222115357717,0.952435285304532,59.6247367569894,9585.15089740175,2.30566081147135
DE941,5.15370938232793,1244.0,11070.0,13452.0,13393.0,17560.0,5.0,39546,38861,61.65,45.2361106872559,4.63304181292186,3.61574071645737,8.94946464896202,0.958314515650272,57.4992764790853,9529.97310384115,2.21031745842525
DE942,0.0,453.0,6945.0,9879.0,8811.0,11100.0,1.0,26307,26479,110.27,20.6666666666667,4.2793586885374,5.33148019512494,9.14496899023652,1.00524986845752,63.4464468161265,9567.30602137248,1.91804042032787
DE943,1.19973126019772,1622.0,21487.0,35639.0,31979.0,36256.0,4.0,91020,92257,101.54,38.2152767181396,4.66746001092976,3.97468749682109,9.02552081743876,0.966347210605939,62.9655095418294,9530.17354532878,2.14525464177132
DE944,10.9682530010359,1373.0,20616.0,39348.0,31384.0,33212.0,5.0,88762,87274,118.08,43.3472213745117,5.58210647746369,3.66452546914419,9.32783569892248,0.960219899813334,70.5081017812093,9576.5793355306,1.6426767706871
DE945,1.31016953593795,721.0,9054.0,14393.0,11290.0,16540.0,1.0,43962,45708,104.67,41.875,4.31369919137257,5.50180027882258,9.04996069769065,0.986934617161751,68.6419143676758,9523.26534525553,1.95643197993437
DE946,4.05900164795467,169.0,17345.0,19265.0,20281.0,29815.0,4.0,59214,58930,720.04,12.9036456942558,4.66746001092976,4.10002629684679,8.96112685582855,0.96789982102134,65.0847541057702,9525.37707889441,2.96664656292308
DE947,4.21849705496174,146.0,25456.0,31548.0,30453.0,45903.0,1.0,92742,97834,1282.37,10.5241013695212,4.2793586885374,5.17859323377962,9.12105566318388,0.991737727213789,63.6487793922424,9562.32662059643,2.50803735366574
DE948,0.0,118.0,28093.0,33097.0,30911.0,38484.0,5.0,68760,67978,1401.4,10.3989198207855,4.94790283441813,3.61879875785426,9.15759326752863,0.963970815664844,65.8942494476051,9533.3793190404,2.96310082236926
DE949,7.73139285681151,112.0,48026.0,58323.0,59114.0,75703.0,3.0,140621,139758,2843.46,12.4699073938223,5.25834263151254,3.5307940898872,9.27501125888127,0.972206694687285,64.7454268292683,9535.54679039436,2.66627290193608
DE94A,2.03053931124107,158.0,12637.0,14756.0,14586.0,24000.0,1.0,50409,52289,614.4,11.7751735448837,4.31369919137257,5.1189229786396,8.90127424697081,0.98157193561395,67.0255510648092,9535.99911702474,2.78846700636275
DE94B,13.2818783527519,138.0,20055.0,23096.0,23106.0,32439.0,1.0,60889,61111,968.51,13.6604165554047,5.73066435158253,3.39208958851985,9.34241899695152,0.981233972387436,63.957576629443,9576.45181039663,2.49781316635655
DE94C,3.55504994845178,160.0,23745.0,29009.0,28580.0,40306.0,2.0,80125,81882,1045.15,12.3829366139003,4.71360795151283,4.44484753285845,9.09080796626707,0.982479677225153,65.1262599825859,9551.5452747345,2.74229646886213
DE94D,10.7983864125446,122.0,18131.0,20677.0,21470.0,33326.0,3.0,59363,57577,1050.38,11.4148147583008,4.79047232366999,3.667690243572,8.95474167726934,0.958759761725863,60.5535301764806,9536.13020706177,2.85221257341017
DE94E,18.858630638238,168.0,51946.0,59597.0,60595.0,86191.0,1.0,161549,159247,2093.17,12.3272221946716,5.58210647746369,3.64036573886871,9.2760902774334,0.962467585802078,67.3759489568074,9588.80232055664,2.44231234387868
DE94F,9.26011667747014,173.0,22758.0,28217.0,26405.0,32265.0,5.0,59058,58345,803.14,13.1746031216213,5.37080786967719,3.53436444925539,9.29747480876518,0.96320864693685,63.201020674272,9563.65516986269,2.5907289283029
DE94G,5.61854569563214,107.0,11581.0,14495.0,13626.0,22127.0,0.0,44981,46286,822.14,11.8738424777985,4.52659427240543,4.74178659915924,8.99492288809834,0.98309829424728,61.4417279272368,9571.22288466945,2.8652985233
DE94H,0.0,86.0,7467.0,9051.0,8647.0,13590.0,0.0,27808,31027,651.23,8.15069436430931,4.31369919137257,5.06116216712528,8.92157589726978,0.978653057305901,66.0164800573278,9520.99196483471,2.75312686805994
DEA11,7.5828099312223,2855.0,84624.0,108299.0,137373.0,134868.0,4.0,345371,346207,214.6,54.7314821879069,9.46797222848292,3.45210259490543,10.4902392294672,0.999442521068785,68.0910493002997,9736.37885877821,1.11939948019774
DEA12,14.0855556651099,2138.0,70242.0,90574.0,91660.0,111239.0,2.0,245030,257054,229.72,56.8506937026978,9.46797222848292,3.55473090708256,10.7908998181423,1.00449652348955,67.4408273696899,9667.86810557047,1.02459908099402
DEA13,7.87950523558864,2779.0,78832.0,104200.0,110056.0,127564.0,2.0,311220,315032,207.57,59.8645839691162,8.04720833823085,3.60078124205271,10.0116029679775,0.982282988727093,78.8570605913798,9660.88507080078,1.36298840386527
DEA14,11.4810055594562,1646.0,30765.0,38143.0,39519.0,53189.0,2.0,117704,120298,135.96,52.0347213745117,9.46797222848292,3.53894674777985,10.6075808604558,1.00251157085101,63.6701389948527,9766.39819335938,1.19483040846311
DEA15,19.0677400533134,1540.0,35751.0,46630.0,46896.0,60748.0,3.0,134768,137800,168.26,42.9236106872559,9.46797222848292,3.56649304760827,10.2214312487178,0.995796690384547,61.2633097966512,9866.48771158854,1.04394907090399
DEA16,8.18909797085851,1876.0,22754.0,26960.0,29082.0,40054.0,3.0,88442,90772,90.07,61.4027786254883,9.46797222848292,3.56990740696589,10.349073946476,0.994855329394341,72.1070597966512,9666.14714558919,1.58246753432534
DEA17,6.16388343622277,2740.0,27742.0,35040.0,38119.0,49201.0,1.0,109229,110278,76.07,56.0680557250977,9.46797222848292,3.57685186465581,10.5550346771876,0.997471079230309,70.646990776062,9629.63782755534,1.46523968875408
DEA18,16.3462498978359,1479.0,15215.0,17932.0,18750.0,26399.0,1.0,56153,59013,73.58,31.0347213745117,6.62644444797878,3.75995369752248,8.75057871639729,0.934117471178373,96.9244791666667,9727.66433207194,1.73533950911628
DEA19,8.18490326073954,1776.0,22011.0,26361.0,27691.0,38536.0,2.0,83329,82713,88.37,46.5972232818604,8.04720833823085,3.64866898457209,9.39386582374573,0.957662036021551,91.5410868326823,9717.47677612305,1.42291668653488
DEA1A,24.2973544136427,2105.0,50324.0,63705.0,64008.0,79976.0,3.0,186033,192994,166.16,49.7152786254883,8.04720833823085,3.70427412929989,9.17633104324341,0.950431544865881,91.8257271902902,9719.52379935128,1.65190971642733
DEA1B,11.8812898585163,253.0,42585.0,53880.0,53419.0,76281.0,3.0,143070,145393,1216.57,20.8709151324104,7.67359722709214,3.77417436308331,9.89752702050739,1.00749382707808,61.2452933629354,9770.3025906033,1.39173929038502
DEA1C,17.1221926308558,1192.0,66303.0,71483.0,80765.0,117840.0,2.0,241256,245718,401.82,43.6302070617676,8.04720833823085,3.52661071883308,9.9942130347093,0.98103684766425,77.7340851359897,9747.68386671278,1.43131059989697
DEA1D,5.33180488260032,782.0,63920.0,67521.0,79969.0,109598.0,2.0,214307,217275,568.87,37.5277775355748,9.46797222848292,3.45754793144408,10.4082258684295,0.998941805391085,62.5633267902193,9829.88133457729,1.21260911330842
DEA1E,12.4080712826928,530.0,39231.0,46747.0,48960.0,76945.0,1.0,141979,142957,555.86,34.0399305820465,9.46797222848292,3.63714556147655,10.1180916900436,1.00019459364315,61.4785152276357,9856.50318400065,1.25859678916211
DEA1F,6.31654149749952,441.0,59097.0,70384.0,75489.0,113939.0,0.0,218885,221155,1028.95,26.1949784939106,9.46797222848292,3.65156248637608,10.1641617374761,1.0039632966121,63.5981729144142,9718.64976356143,1.41762818628495
DEA22,2.75028343198702,2323.0,47874.0,68102.0,66290.0,68334.0,5.0,171094,173795,139.27,41.0648142496745,6.58966898511129,3.08246529102325,10.1347802480062,0.977106471856435,59.7390047709147,9969.37561035156,1.49107142005648
DEA23,10.5735847946334,2689.0,148828.0,213541.0,245578.0,231740.0,5.0,569943,565856,399.75,55.9456011454264,8.04720833823085,3.17672165731589,10.6340711911519,0.996821480492751,65.2478299935659,9849.74154408773,1.03910301178694
DEA24,4.27061027020761,2081.0,23322.0,26498.0,29491.0,38759.0,2.0,82429,82357,77.84,49.2951374053955,8.04720833823085,3.31562501192093,10.25905093352,0.989248846968015,73.2391203562419,9802.48525390625,1.17953773736954
