COUNTRY,NUTS2,NUTS3,CODE,CODE_NUTS2,CODE_NUTS3,POPULATION,POP_DENS,POP>=60,%POP>=60,FEMEALES,%FEMEALS,POP 0-14,POP 15-29,POP 30-44,POP 45-59,POP_GROWTH,HOUSEHOLDS,DWELLINGS,SURFACE AREA,UNEM_R,D_MEDICALE,COPD %,Respiratory dis mortality,Smokers %,Diabetes %,Diabetes mortality,Cardiovascular dis mortality,BEDS_Intcare/reanim,COVID19_D,COVID_Mortality_R,COVID19_CCONF,COVID_Cases_R,COVID19_TESTS,DURATION_LD (days),Lag_1stCase-LD (days),LD_SEVEIRTY_W1,LD_SEVEIRTY_W2,LD_SEVEIRTY_W3,LD_SEVEIRTY_W4,LD_SEVEIRTY_W5,LD_SEVEIRTY_W6,LD_SEVEIRTY_W7,LD_SEVEIRTY_W8,LD_SEVEIRTY_W9,LD_SEVEIRTY_W10,LD_SEVEIRTY_W11,LD_SEVEIRTY_W12,LD_SEVEIRTY_W13,LD_SEVEIRTY_W14,LD_SEVEIRTY_W15,LD_SEVEIRTY_W16,LD_SEVEIRTY_W17,LD_SEVEIRTY_W18,LD_SEVEIRTY_W19,LD_SEVEIRTY_W20,LD_SEVEIRTY_W21,LD_SEVEIRTY_W22,LD_SEVEIRTY_W23,LD_SEVEIRTY_W24,LD_SEVEIRTY_W25,LD_SEVEIRTY_W26,LD_SEVEIRTY_W27,LD_SEVEIRTY_W28,LD_SEVEIRTY_W29,LD_SEVEIRTY_W30,LD_SEVEIRTY_W31,LD_SEVEIRTY_W32,LD_SEVEIRTY_W33,LD_SEVEIRTY_W34,LD_SEVEIRTY_W35,NO2_avg,WIND_Avg,Temp_mean_over12yrs,NTL_avg,PRESSURE_avg,PRECIPITATION,SOLAR_RAD_avg,LAI_avg
Greece,"Anatoliki Makedonia, Thraki",Drama,EL,EL51,EL514,93227,27,29688,31.8448518133159,48388,51.9034185375481,12630,13257,17370,20282,-2,36371,59307,3489.34,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.592245468790508,2.37666859174216,10.8447852352703,4.32474411004468,0.88814557571378,47.9613553815418,13947.8015894007,2.02740929240029
Greece,"Anatoliki Makedonia, Thraki","Thasos, Kavala",EL,EL51,EL515,128798,61,39969,31.032314166369,65701,51.0108852621935,17924,18529,24518,27858,-3,52606,96445,2132.81,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.658740364277696,2.86497713923454,13.4296678170562,12.6458332955837,1.07105471479396,46.5530209263166,14342.8250264486,1.39033678681641
Greece,Kentriki Makedonia,-,EL,EL52,-,1806554,,502426,27.8112915528681,936972,51.8651532143517,260036,285805,369481,388806,,704723,1168752,,20.7,625.16,,111.48,,,21.38,426.09,,49,2.7123462680883,2333,129.140894764286,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
Greece,Kentriki Makedonia,Imathia,EL,EL52,EL521,136240,80,40140,29.4627128596594,69368,50.9160305343511,20665,20494,27100,27841,-2,50018,73046,1714.53,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.21295833219257,2.05583127865604,12.6529786163101,13.323302494155,1.04039726508599,40.7848924094555,14643.3949596929,1.68817515340116
Greece,Kentriki Makedonia,Thessaloniki,EL,EL52,EL522,1064738,289,272800,25.6213265610883,560063,52.6010154610806,156123,178041,224961,232813,-2,422945,644905,3705.6,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.803128204223437,2.29597488300413,13.7998229698238,16.3527420805051,1.10331478422014,38.6954786471832,14436.5799696181,1.1404878412017
Greece,Kentriki Makedonia,Kilkis,EL,EL52,EL523,77590,31,23933,30.8454697770331,38167,49.1906173475963,10966,12456,15131,15104,-1,30370,45768,2538.62,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.827685985518752,1.90115340447974,13.2103049566584,5.26869653108028,1.03267979442046,38.2701748047752,14319.2487484285,0.983411814501582
Greece,Kentriki Makedonia,Pella,EL,EL52,EL524,132623,53,40385,30.4509775830738,67352,50.7845547152455,18249,18669,25766,29554,-3,49747,74618,2521.86,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95198611004485,1.94045352199931,12.2371999538607,6.41499996423721,0.986744682454033,41.5519546520563,14509.8067988643,1.44658630558749
Greece,Kentriki Makedonia,Pieria,EL,EL52,EL525,126975,83,36208,28.5158495766883,64526,50.8178775349478,18867,19556,25223,27121,0,46275,79478,1534.16,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.21295833219257,2.48183230968083,13.1439477116892,10.2881943136454,1.09927148839422,39.5685492309869,14694.3709644991,1.53905758469604
Greece,Kentriki Makedonia,Serres,EL,EL52,EL526,161792,41,58009,35.8540595332278,84411,52.1725425237342,19606,21895,28295,33987,-4,65164,105332,3993.16,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.64496615264874,2.10720446529212,13.0063438219053,6.26862375573678,1.02596340317417,41.4872584219332,14190.060450123,1.38287615208265
Greece,Kentriki Makedonia,Chalkidiki,EL,EL52,EL527,106596,33,30951,29.0357987166498,53085,49.8001801193291,15560,14694,23005,22386,-1,40204,145605,3281.36,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.670642954460149,2.82344377853654,14.3026013982416,4.78431372782763,1.13102339147919,40.2195075136243,14597.739534012,1.55923005932991
Greece,Dytiki Makedonia,-,EL,EL53,-,258660,,77561,29.9856955076162,131401,50.8006649655919,35054,39036,49302,57707,,97486,169984,,27,355.07,,102.77,,,20.26,509.41,,32,12.3714528724967,179,69.2028145055285,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
Greece,Dytiki Makedonia,"Grevena, Kozani",EL,EL53,EL531,165447,28,50297,30.4006721185636,83735,50.6113740351895,22286,24596,31564,36704,-4,62455,111774,5858.1,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.691089482140594,1.95751940995775,11.0730818723609,5.0899362354005,0.902695731289925,55.0821385614334,14773.1530341692,1.14675737688906
Greece,Dytiki Makedonia,Kastoria,EL,EL53,EL532,45256,26,13943,30.8091744741029,23322,51.5334983206647,5831,6426,8332,10724,-5,17266,29308,1737.2,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.862055554527237,2.06903572939336,10.2676902505336,4.34978075796052,0.861149087548256,65.8272929986318,14834.5399246216,1.37091213316782
Greece,Dytiki Makedonia,Florina,EL,EL53,EL533,47957,25,13321,27.7769668661509,24344,50.7621410847217,6937,8014,9406,10279,-3,17765,28902,1938.28,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.862055554527237,2.21309074925052,9.80753521152979,5.25958993747121,0.840938223215441,58.8473910490672,14723.709810045,1.46876459719162
Greece,Ipeiros,-,EL,EL54,-,321898,,106100,32.9607515424141,164352,51.0571671771804,41972,47938,60557,65331,,125992,225258,,20.1,695.18,,125.88,,,17.3,476.96,,1,0.310657413217852,119,36.9682321729243,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
Greece,Ipeiros,"Arta, Preveza",EL,EL54,EL541,117065,43,42074,35.9407166958527,59425,50.7623969589544,15895,14692,20004,24400,-4,45861,79043,2729.05,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.412820894764134,2.12813429368867,14.1579893566668,5.82482080017367,1.15589826347099,76.8891322645876,14957.9385782878,1.28587472529021
Greece,Ipeiros,Thesprotia,EL,EL54,EL542,43499,29,14787,33.9938849168946,21985,50.5413917561323,5549,6160,8345,8658,-1,16681,28560,1536.78,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.539299336316369,2.05092368895809,14.4491507485509,7.29991316050291,1.18504247224579,90.8423155347506,15181.6459477743,1.42092406666279
Greece,Ipeiros,Ioannina,EL,EL54,EL543,161334,32,49239,30.519915206962,82942,51.4101181400077,20528,27086,32208,32273,-2,63450,117655,5041.8,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.461986835813021,1.81177607253662,10.9020221972217,4.81076381190752,0.928919897139447,83.9590868829931,14951.8643046445,1.45862332733281
Greece,Thessalia,-,EL,EL61,-,694539,,210316,30.2813808871784,355271,51.1520591356281,97796,105271,136559,144597,,257594,428217,,18.4,521.27,,135.56,,,19.01,442.64,,4,0.575921582517324,535,77.0295116616921,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
Greece,Thessalia,"Karditsa, Trikala",EL,EL61,EL611,227023,38,77774,34.2582029133612,114746,50.54377750272,29203,31918,41273,46855,-4,83041,146390,6086.72,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.627425924743767,1.90853349742342,12.922434720796,5.71718187765368,1.0076085302592,60.8708351857024,14860.4197471077,1.21457657857888
Greece,Thessalia,Larisa,EL,EL61,EL612,271209,50,76775,28.3084263427836,139720,51.517464390931,41418,41761,54709,56546,-3,98613,149962,5441.43,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.815645183223839,2.20664682165224,13.6050686302502,7.22490259952712,1.08782158966301,42.5750649714331,14784.6086332979,0.958917922081045
Greece,Thessalia,"Magnisia, Sporades",EL,EL61,EL613,196307,74,55767,28.4080547306005,100805,51.350690500084,27175,31592,40577,41196,-2,75940,131865,2669.32,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.576231397961521,3.04386381582282,14.8331540569492,6.78673836420621,1.17963565081015,42.8055964749435,14975.1994965652,1.48063511751626
Greece,Ionia Nisia,-,EL,EL62,-,196840,,57042,28.9788660841292,100135,50.871266002845,28777,26959,40987,43075,,78511,175623,,16,519.06,,172.81,,,27.75,476.07,,2,1.0160536476326,239,121.418410892095,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
Greece,Ionia Nisia,Zakynthos,EL,EL62,EL621,38317,94,9897,25.8292663830676,19453,50.7685883550382,5979,5299,8367,8775,-2,14177,25720,414.77,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.428869840890642,3.14849302503798,16.3413520918952,16.6990735530853,1.34705414457454,77.9080218142933,15799.168504503,1.36565267188208
Greece,Ionia Nisia,Kerkyra,EL,EL62,EL622,98154,155,29290,29.8408623183976,50434,51.3825213440104,14009,12879,20294,21682,-3,39639,99591,637.53,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.665777777868604,2.53221576743656,16.2168320417404,8.36706359045846,1.32910287297434,87.3355221615897,15509.3310207791,1.47982204895394
Greece,Ionia Nisia,"Ithaki, Kefallinia",EL,EL62,EL623,37352,41,11045,29.5700364103662,18834,50.4230027843221,5386,5655,7320,7946,-2,15379,31418,919.04,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.428869840890642,2.97780163902225,15.5963813283227,3.39204547621987,1.26426766316096,76.4240932934212,15541.3141460997,1.26194003758146
Greece,Ionia Nisia,Lefkada,EL,EL62,EL624,23017,64,6810,29.5868271277751,11414,49.5894338966851,3403,3126,5006,4672,-1,9316,18894,365.03,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.420845367827388,2.77795468568802,15.4333609501521,7.06423604488373,1.26798314452171,76.8498617331187,15305.1733968099,1.40114885929859
Greece,Dytiki Ellada,-,EL,EL63,-,633966,,176993,27.9183741714855,320828,50.6064994021761,90936,107321,127513,131203,,232119,425587,,24.1,491.23,,145.79,,,22.44,450.32,,8,1.26189732572409,179,28.2349526630766,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
Greece,Dytiki Ellada,Aitoloakarnania,EL,EL63,EL631,194290,36,58480,30.0993360440578,97882,50.3793298677235,28055,31080,35853,40822,-4,70859,129773,5531.05,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.46261018356945,2.5507907511174,14.5062821880839,4.20870537869632,1.1913306042552,70.6986049290361,15181.401459091,1.23565852862037
Greece,Dytiki Ellada,Achaia,EL,EL63,EL632,289489,88,73700,25.4586530058137,149227,51.5484180746073,43415,52647,60049,59678,-4,108313,196127,3326.47,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.381324073879255,3.05918444647933,13.2471461995985,6.85290410663142,1.10181883195735,66.4323639147209,15370.2414896031,1.11319716138758
Greece,Dytiki Ellada,Ileia,EL,EL63,EL633,150187,57,44813,29.8381351248777,73719,49.0848076065172,19466,23594,31611,30703,-3,52947,99687,2660.23,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.393725911119344,2.95716433141423,15.2003013512184,7.28111108541489,1.25540483477472,66.188002526075,15632.8920603785,1.12790413258167
Greece,Sterea Ellada,-,EL,EL63,-,535450,,155993,29.1330656457186,267870,50.0270800261462,75132,78912,112711,112702,,201890,392782,,18.9,304.43,,126.13,,,25.19,495.36,,0,0,227,42.3942478289289,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
Greece,Sterea Ellada,Voiotia,EL,EL63,EL641,117270,40,29583,25.2264006139678,57243,48.8129956510617,17191,18359,27508,24629,0,42334,77021,2998.54,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.648790824411418,3.28722792041713,14.6791409660002,9.53521822392941,1.15003186395799,51.0410300712476,14990.5133407417,1.0041870363235
Greece,Sterea Ellada,Evvoia,EL,EL63,EL642,205142,49,57618,28.0868861569059,102125,49.782589620848,29463,29749,44290,44022,-2,78185,155817,4229.09,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10532075192943,3.73611693729957,15.6219141711791,4.71054289151322,1.19697972349823,42.193466163675,15266.561432902,1.03582990320285
Greece,Sterea Ellada,Evrytania,EL,EL63,EL643,18276,10,7831,42.8485445392865,9144,50.0328299409061,1996,2334,2956,3159,-5,7000,19030,1892.01,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.473856964462385,2.2565531229216,10.8633873101974,1.22839505142636,0.902900405346401,71.4346891584851,14890.6100357298,1.15467238724232
Greece,Sterea Ellada,Fthiotida,EL,EL63,EL644,153837,35,46613,30.3002528650455,79017,51.3641061643168,22093,22792,29811,32528,-2,58743,108414,4498.63,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.636018961325547,2.75020367097347,13.9020701351952,7.8943236871906,1.10387392146579,54.2915956889484,14921.574567646,1.29932597682171
Greece,Sterea Ellada,Fokida,EL,EL63,EL645,40925,19,14348,35.05925473427,20341,49.7031154551008,4389,5678,8146,8364,0,15628,32500,2154.25,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.504374999311511,3.14588505195247,12.2119929130163,3.36408728440957,1.02163667780244,63.7098368042045,14988.4572906494,1.24893790905309
Greece,Peloponnisos,-,EL,EL65,-,554983,,170360,30.6964357466805,278145,50.117751354546,76638,74796,114198,118991,,210130,455966,,14.4,379.95,,179.74,,,18.47,497.08,,1,0.180185699381783,327,58.920723697843,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
Greece,Peloponnisos,"Argolida, Arkadia",EL,EL65,EL651,172475,26,53635,31.0972604725323,85986,49.8541817654733,23900,21945,35696,37299,-3,64955,137536,6690.21,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.518401170383667,3.33663032263044,13.6160318502989,5.09440417852307,1.07622509776915,61.024827437426,15342.0662951596,1.18550857865822
Greece,Peloponnisos,Korinthia,EL,EL65,EL652,142691,62,41497,29.0817220427357,72769,50.9976102206867,20989,19576,30605,30024,-1,52211,120135,2329.33,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.648790824411418,3.50243286982827,13.7810769305713,10.275373886411,1.10422027542971,57.7817493141561,15176.0543832088,1.00220759917972
Greece,Peloponnisos,"Lakonia, Messinia",EL,EL65,EL653,239817,36,75228,31.3689188005854,119390,49.7837934758587,31749,33275,47897,51668,-2,92964,198295,6765.85,,,,,,,,,,,,,,,68,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2>1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.388011516355916,3.78564264232986,14.9867398888593,4.83312291067771,1.19844020053672,59.8647606139598,15703.8734018814,1.24858283713828
Italy,-,-,IT,-,-,60836708,202.9,17718292,29.1243438090043,31228836,51.3322252742538,8043580,9124498,11620477,14185331,-2.1,25748041,29350039,302073,,,,,,,,,,35483,58.3249836595366,269214,442.519013356212,5160311,71,24,0,0,0,0,0,0,0,0>2,2,2,2,2>3,3,3,3>2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,
Italy,Piemonte,-,IT,ITC1,-,4504253,,1441980,32.0137434553521,2318036,51.4632726003624,561576,620625,814246,1065826,,2041139,2371492,,8.2,365.7,16.2505449808983,,20.6,4.56552167752636,,,,4146,92.0463393153093,33702,748.226176460336,360988,71,24,0,0,0,0,0,0,0,0>2,2,2,2,2>3,3,3,3>2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,
Italy,Piemonte,Torino,IT,ITC1,ITC11,2270673,332,720152,31.7153548749644,1173426,51.677454217318,287572,311717,417769,533463,-1,1040708,1112628,6796.21,,,,97.1323273053983,,,28.9738837963991,400.83448276163,,,,16452,724.542899836304,,71,24,0,0,0,0,0,0,0,0>2,2,2,2,2>3,3,3,3>2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4.58314448477825,1.91536828894646,8.20803656906355,21.6654663314054,0.84048091674335,79.7116720126225,14358.0246441181,1.76936497416739
Italy,Piemonte,Vercelli,IT,ITC1,ITC12,171956,83,58608,34.0831375468143,88551,51.496313010305,19562,23077,29536,41173,-3,77427,92806,2071.26,,,,104.473628925568,,,48.8300656934721,498.520903242657,,,,1555,904.301100281467,,71,24,0,0,0,0,0,0,0,0>2,2,2,2,2>3,3,3,3>2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4.40585310504418,1.54162326437377,9.41534391453578,14.1496212157336,0.955469162646858,71.6809689658029,13701.7622767857,1.84651318496914
Italy,Piemonte,Biella,IT,ITC1,ITC13,176760,193,63030,35.6585200271555,91946,52.0174247567323,19188,23065,28784,42693,-3,80871,94701,908.59,,,,99.9508528955376,,,36.4461673541739,493.679903251992,,,,1076,608.735007920344,,71,24,0,0,0,0,0,0,0,0>2,2,2,2,2>3,3,3,3>2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5.85148427965906,1.43281828413407,9.48201965914729,22.78125,0.912078123539686,73.8558450698852,13606.3706705729,2.46610221661717
Italy,Piemonte,Verbano-Cusio-Ossola,IT,ITC1,ITC14,159252,70,53322,33.4827820058775,81952,51.4605782030995,17880,21475,26888,39687,-1,73250,95435,2246.57,,,,92.6138871105089,,,31.7000553197044,469.906702386206,,,,1182,742.21987792932,,71,24,0,0,0,0,0,0,0,0>2,2,2,2,2>3,3,3,3>2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4.04777179319836,2.28884942603834,6.48157354125711,9.41898145057537,0.744182447987524,92.4287141453136,13372.9999963009,1.77574806119276
Italy,Piemonte,Novara,IT,ITC1,ITC15,370091,276,111229,30.0545001094325,190098,51.365204773961,48072,51838,69710,89242,0,161741,168945,1333.56,,,,87.2332520233268,,,31.5008965639791,414.627185542973,,,,3007,812.502870915532,,71,24,0,0,0,0,0,0,0,0>2,2,2,2,2>3,3,3,3>2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,7.11982407453987,1.11222607394059,11.381188290649,29.2578702926636,1.09703279104498,81.8216817643907,13323.3229546441,1.80600434036578
Italy,Piemonte,Cuneo,IT,ITC1,ITC16,589495,85,179877,30.5137448154777,299019,50.7246032621142,78797,87921,107410,135490,0,255333,348791,6874.24,,,,119.244671148194,,,34.4559673006114,430.699591257643,,,,3104,526.552388060967,,71,24,0,0,0,0,0,0,0,0>2,2,2,2,2>3,3,3,3>2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1.9525300558799,1.78084056414664,9.79392001814219,14.9061632872559,0.914813439423839,69.5862342079481,14740.4642415365,1.94186579615947
Italy,Piemonte,Asti,IT,ITC1,ITC17,215962,143,71053,32.9006954927256,110355,51.0992674637205,26494,29538,38168,50709,-2,95241,115902,1504.66,,,,107.619064990971,,,40.1291428779892,522.590883388359,,,,1919,888.582250581121,,71,24,0,0,0,0,0,0,0,0>2,2,2,2,2>3,3,3,3>2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4.03810314909483,1.09589481757333,12.6866500464578,21.5401235686408,1.1447186069563,56.0627529819806,14059.4713719686,1.8570952380145
Italy,Piemonte,Alessandria,IT,ITC1,ITC18,423914,119,146555,34.5718707096251,218307,51.4979453379695,47381,54172,73280,102526,-2,196303,233720,3546.47,,,,99.7950843395811,,,45.8455375852368,550.146451022842,,,,4172,984.161881891138,,71,24,0,0,0,0,0,0,0,0>2,2,2,2,2>3,3,3,3>2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4.03810314909483,1.42005896804825,12.3008900723819,17.3734755167147,1.1501460564988,74.9383404179225,13750.985441662,1.51065348302278
Italy,Valle d'Aosta/Vallée d'Aoste,Valle d'Aosta/Vallée d'Aoste,IT,ITC2,ITC20,126150,39,38154,30.2449464922711,64382,51.0360681728102,16630,17822,22701,30843,-2,60265,108564,3241.88,7.1,354.95,16.3681429172707,108.341517404792,19.3,2.33830613103868,30.3979797035028,360.099144179956,,146,115.735235830361,1235,978.993261989695,17602,71,24,0,0,0,0,0,0,0,0>2,2,2,2,2>3,3,3,3>2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2.29694145032179,3.47644206129753,2.20084303199641,9.29504500369768,0.557817502803094,96.9898492795927,14542.960497607,1.0363856147781
Italy,Liguria,-,IT,ITC3,-,1556379,,548712,35.2556800111027,812968,52.234577824553,173080,202599,255422,376566,,758650,985601,,9.9,450.83,18.3797638168769,,22.5,20.4009062297294,,,,1571,100.939424137694,10382,667.061172118102,128050,71,24,0,0,0,0,0,0,0,0>2,2,2,2,2>3,3,3,3>2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,
Italy,Liguria,Imperia,IT,ITC3,ITC31,214365,185,74642,34.8200499148648,111140,51.846150257738,23768,29079,35517,51359,-1,102923,160002,1153.02,,,,102.390022968573,,,43.8155503694343,475.97524190796,,,,1576,735.194644648147,,71,24,0,0,0,0,0,0,0,0>2,2,2,2,2>3,3,3,3>2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1.9525300558799,3.07960728946186,12.3798218742013,14.7650465369225,1.06426781540116,71.0756580205191,14742.2205636161,2.26529000639915
Italy,Liguria,Savona,IT,ITC3,ITC32,277652,179,99399,35.799850172158,144443,52.0230360307147,30674,35307,44134,68138,-2,137598,228292,1543.04,,,,104.385241696066,,,50.2464553248858,495.387587710142,,,,1791,645.052079581634,,71,24,0,0,0,0,0,0,0,0>2,2,2,2,2>3,3,3,3>2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2.22472201853061,2.62102980765642,12.950022679918,16.2091502862818,1.13509914892561,73.6286794438082,14308.0422171798,2.40795010371174
